gene,score
ENSG00000247556,9.086639062010246e-05
ENSG00000161055,9.061995901349846e-05
ENSG00000080618,9.047743406816366e-05
ENSG00000129988,8.993658461673637e-05
ENSG00000167656,8.944903160556353e-05
ENSG00000176083,8.862428547138402e-05
ENSG00000249096,8.82955162905335e-05
ENSG00000126233,8.824148357313925e-05
ENSG00000155659,8.783882944840892e-05
ENSG00000172724,8.693866400528076e-05
ENSG00000058404,8.64454625870651e-05
ENSG00000211670,8.482611773250139e-05
ENSG00000283683,8.462081704724201e-05
ENSG00000211668,8.432647164088878e-05
ENSG00000064886,8.411360269222909e-05
ENSG00000163734,8.388350214816434e-05
ENSG00000175445,8.292320047702955e-05
ENSG00000142748,8.198021511946148e-05
ENSG00000069482,8.148143288814227e-05
ENSG00000211651,8.147250200814168e-05
ENSG00000151632,8.10473114134462e-05
ENSG00000135094,8.058924383502702e-05
ENSG00000143556,8.05489103855656e-05
ENSG00000104760,7.972390321361226e-05
ENSG00000136689,7.955711266876555e-05
ENSG00000177455,7.930971849690341e-05
ENSG00000115009,7.918992431685717e-05
ENSG00000123689,7.911433868947741e-05
ENSG00000242125,7.892887810769108e-05
ENSG00000139187,7.87058330214158e-05
ENSG00000137441,7.785181291438035e-05
ENSG00000173391,7.767268075013488e-05
ENSG00000005102,7.746693673888147e-05
ENSG00000196091,7.660788134704573e-05
ENSG00000156076,7.528303540961075e-05
ENSG00000131203,7.499755275558265e-05
ENSG00000164283,7.465597683827891e-05
ENSG00000231475,7.442152237704705e-05
ENSG00000174946,7.32882952540153e-05
ENSG00000133169,7.156231919581254e-05
