gene,rank_in_group,scores,log2fc,n_groups,agg_rank,symbol
ENSG00000110848,39.0,59.090366,18.359194,1,33.09096336364746,CD69
ENSG00000142949,39.0,54.23077,7.5546393,1,33.57692289352417,ENSG00000142949
ENSG00000089327,40.0,58.695995,1.9336357,1,34.13040065765381,FXYD5
ENSG00000177697,40.0,53.94262,5.991776,1,34.605738162994385,ENSG00000177697
ENSG00000081320,41.0,58.32215,10.3926735,1,35.167784690856934,ENSG00000081320
ENSG00000169908,41.0,53.44046,9.827654,1,35.65595388412476,TM4SF1
ENSG00000168685,42.0,58.056408,17.215918,1,36.19435930252075,IL7R
ENSG00000101444,42.0,52.67858,17.78287,1,36.732141971588135,ENSG00000101444
ENSG00000090104,43.0,58.05615,27.696243,1,37.194385051727295,RGS1
ENSG00000119888,43.0,52.597427,10.263424,1,37.7402572631836,ENSG00000119888
ENSG00000110852,44.0,57.37918,3.7074788,1,38.26208209991455,ENSG00000110852
ENSG00000141424,44.0,52.53104,11.5996275,1,38.7468957901001,ENSG00000141424
ENSG00000133574,45.0,57.101677,13.051708,1,39.28983211517334,ENSG00000133574
ENSG00000096696,45.0,52.4274,11.073603,1,39.7572603225708,DSP
ENSG00000158050,46.0,56.98957,8.931794,1,40.30104303359985,DUSP2
ENSG00000006625,46.0,52.114666,9.163321,1,40.7885332107544,ENSG00000006625
ENSG00000179144,47.0,56.596783,11.110696,1,41.34032154083252,GIMAP7
ENSG00000198363,47.0,52.096336,11.659162,1,41.79036617279053,ENSG00000198363
ENSG00000155307,48.0,56.051582,13.31355,1,42.39484167098999,ENSG00000155307
ENSG00000166557,48.0,51.97515,12.185786,1,42.80248498916626,ENSG00000166557
ENSG00000110324,49.0,55.72673,12.6681185,1,43.427327156066895,ENSG00000110324
ENSG00000102316,49.0,51.95648,30.261925,1,43.80435228347778,ENSG00000102316
ENSG00000078596,50.0,55.71928,12.397599,1,44.42807197570801,ENSG00000078596
ENSG00000101856,50.0,51.792305,12.569549,1,44.82076930999756,ENSG00000101856
ENSG00000028137,51.0,54.70014,10.233079,1,45.5299859046936,ENSG00000028137
ENSG00000166681,51.0,51.64925,13.644838,1,45.83507490158081,ENSG00000166681
ENSG00000077420,52.0,54.215557,8.457178,1,46.578444480896,ENSG00000077420
ENSG00000168528,52.0,51.5116,9.131091,1,46.84883975982666,ENSG00000168528
ENSG00000277734,53.0,54.119225,18.914375,1,47.588077545166016,TRAC
ENSG00000163382,53.0,51.260696,10.317908,1,47.87393045425415,ENSG00000163382
ENSG00000164543,54.0,53.803745,3.9901075,1,48.61962556838989,ENSG00000164543
ENSG00000116857,54.0,51.248714,10.508063,1,48.87512874603272,ENSG00000116857
ENSG00000185811,55.0,53.255024,9.468184,1,49.67449760437012,ENSG00000185811
ENSG00000115468,55.0,51.106293,8.557041,1,49.889370918273926,ENSG00000115468
ENSG00000227507,56.0,53.02294,7.4363494,1,50.69770574569702,LTB
ENSG00000069275,56.0,51.075855,10.238121,1,50.892414569854736,ENSG00000069275
ENSG00000142669,57.0,52.7596,13.039668,1,51.72404003143311,SH3BGRL3
ENSG00000145912,57.0,51.00381,14.486443,1,51.89961910247803,ENSG00000145912
ENSG00000139278,58.0,52.080067,7.1737514,1,52.79199314117432,ENSG00000139278
ENSG00000147684,58.0,50.871365,19.41258,1,52.91286373138428,ENSG00000147684
ENSG00000105374,59.0,51.765755,31.733135,1,53.823424339294434,NKG7
ENSG00000089220,59.0,50.67794,28.971712,1,53.93220615386963,ENSG00000089220
ENSG00000198502,60.0,51.341217,13.614612,1,54.86587810516357,HLA-DRB5
ENSG00000182004,60.0,50.662853,22.716372,1,54.93371486663818,ENSG00000182004
ENSG00000043462,61.0,51.30945,6.911351,1,55.86905527114868,ENSG00000043462
ENSG00000090013,61.0,50.425728,8.225822,1,55.95742702484131,ENSG00000090013
ENSG00000110031,62.0,51.274567,7.0327206,1,56.87254333496094,ENSG00000110031
ENSG00000189143,62.0,50.151463,12.856482,1,56.98485374450684,CLDN4
ENSG00000198821,63.0,50.637337,12.751173,1,57.93626642227173,ENSG00000198821
ENSG00000163435,63.0,50.115643,12.1944275,1,57.98843574523926,ELF3
ENSG00000143153,64.0,50.069008,8.286336,1,58.99309921264648,ENSG00000143153
ENSG00000105329,64.0,49.295124,4.113602,1,59.07048749923706,ENSG00000105329
ENSG00000176171,65.0,49.526768,9.254268,1,60.04732322692871,ENSG00000176171
ENSG00000010810,65.0,49.095085,7.1210737,1,60.09049129486084,ENSG00000010810
ENSG00000120992,66.0,49.42607,11.061673,1,61.057393074035645,ENSG00000120992
ENSG00000069493,66.0,48.901077,8.508661,1,61.10989236831665,ENSG00000069493
ENSG00000104388,67.0,49.361343,12.678623,1,62.06386566162109,ENSG00000104388
ENSG00000160654,67.0,48.643585,10.777351,1,62.13564157485962,ENSG00000160654
ENSG00000230989,68.0,48.981205,14.726493,1,63.101879596710205,ENSG00000230989
ENSG00000015285,68.0,48.62752,7.763482,1,63.137248039245605,ENSG00000015285
ENSG00000184292,69.0,48.883125,13.431188,1,64.11168766021729,TACSTD2
ENSG00000128016,69.0,48.62312,8.172814,1,64.13768815994263,ZFP36
ENSG00000178980,70.0,48.7298,13.82011,1,65.12701988220215,SELENOW
ENSG00000211751,70.0,48.544525,21.500471,1,65.14554738998413,TRBC1
ENSG00000103363,71.0,48.678314,11.226495,1,66.13216876983643,ELOB
ENSG00000185201,71.0,48.392376,0.74482894,1,66.16076231002808,IFITM2
ENSG00000105854,72.0,48.67224,11.201255,1,67.13277578353882,ENSG00000105854
ENSG00000103187,72.0,48.335182,6.159926,1,67.16648197174072,COTL1
ENSG00000160789,73.0,48.556942,52.199116,1,68.14430570602417,ENSG00000160789
ENSG00000123329,73.0,48.176903,10.488682,1,68.18230962753296,ENSG00000123329
ENSG00000169710,74.0,48.441555,8.824054,1,69.15584468841553,ENSG00000169710
ENSG00000155926,74.0,47.84981,14.98297,1,69.21501874923706,ENSG00000155926
ENSG00000154518,75.0,48.364098,20.695436,1,70.16359043121338,ATP5MC3
ENSG00000102760,75.0,47.74264,5.4654427,1,70.22573566436768,ENSG00000102760
ENSG00000106628,76.0,48.27144,11.998068,1,71.17285633087158,ENSG00000106628
ENSG00000213626,76.0,46.99888,6.083799,1,71.30011224746704,ENSG00000213626
ENSG00000141934,77.0,48.25865,9.449136,1,72.17413473129272,ENSG00000141934
ENSG00000172183,77.0,46.47173,7.630809,1,72.35282707214355,ENSG00000172183
ENSG00000115677,78.0,48.155277,16.878693,1,73.18447208404541,ENSG00000115677
ENSG00000153283,78.0,46.429974,10.738793,1,73.35700273513794,ENSG00000153283
ENSG00000173726,79.0,48.137882,22.25592,1,74.18621158599854,ENSG00000173726
ENSG00000145649,79.0,46.42491,18.425003,1,74.3575086593628,GZMA
ENSG00000187244,80.0,48.079063,5.6424093,1,75.19209384918213,ENSG00000187244
ENSG00000027869,80.0,46.27393,8.78296,1,75.37260723114014,ENSG00000027869
ENSG00000132698,81.0,47.987564,9.744176,1,76.20124340057373,ENSG00000132698
ENSG00000013725,81.0,45.865486,9.27433,1,76.41345119476318,ENSG00000013725
ENSG00000197858,82.0,47.924255,11.620763,1,77.2075743675232,ENSG00000197858
ENSG00000175463,82.0,45.651108,10.352763,1,77.43488931655884,ENSG00000175463
ENSG00000154582,83.0,47.858067,9.578545,1,78.21419334411621,ENSG00000154582
ENSG00000101109,83.0,45.572987,3.2149951,1,78.44270133972168,ENSG00000101109
ENSG00000099800,84.0,47.852314,11.542533,1,79.214768409729,ENSG00000099800
ENSG00000009790,84.0,45.169956,9.03252,1,79.48300457000732,ENSG00000009790
ENSG00000241468,85.0,47.568104,14.038725,1,80.24318981170654,ENSG00000241468
ENSG00000110876,85.0,45.13707,12.764489,1,80.4862928390503,ENSG00000110876
ENSG00000134202,86.0,47.432034,18.002329,1,81.25679683685303,ENSG00000134202
ENSG00000139193,86.0,45.08023,12.770837,1,81.49197673797607,CD27
ENSG00000143416,87.0,47.334156,14.284044,1,82.2665843963623,ENSG00000143416
ENSG00000023445,87.0,45.00451,9.635786,1,82.49954891204834,BIRC3
ENSG00000100804,88.0,47.181683,19.259468,1,83.28183174133301,ENSG00000100804
ENSG00000164691,88.0,44.62067,12.436116,1,83.53793287277222,ENSG00000164691
ENSG00000173801,89.0,47.06734,8.01866,1,84.29326581954956,ENSG00000173801
ENSG00000095794,89.0,44.617912,8.635086,1,84.53820896148682,CREM
ENSG00000198561,90.0,47.022354,14.05248,1,85.2977647781372,ENSG00000198561
ENSG00000170571,90.0,44.389412,9.36623,1,85.56105899810791,ENSG00000170571
ENSG00000104341,91.0,46.884144,9.206615,1,86.31158542633057,ENSG00000104341
ENSG00000213402,91.0,44.345856,14.945056,1,86.56541442871094,ENSG00000213402
ENSG00000213853,92.0,46.87485,5.5849447,1,87.3125147819519,ENSG00000213853
ENSG00000177105,92.0,44.228786,2.4810421,1,87.57712125778198,ENSG00000177105
ENSG00000169689,93.0,46.63216,7.2800965,1,88.33678388595581,ENSG00000169689
ENSG00000158985,93.0,44.156807,6.500834,1,88.58431911468506,ENSG00000158985
ENSG00000244187,94.0,46.629753,5.997677,1,89.3370246887207,ENSG00000244187
ENSG00000147443,94.0,43.53663,11.355334,1,89.64633703231812,ENSG00000147443
ENSG00000124145,95.0,46.629578,7.389844,1,90.33704233169556,ENSG00000124145
ENSG00000266094,95.0,43.023506,6.0833173,1,90.69764947891235,ENSG00000266094
ENSG00000178896,96.0,46.493492,9.936888,1,91.35065078735352,ENSG00000178896
ENSG00000169508,96.0,42.77349,10.716799,1,91.72265100479126,GPR183
ENSG00000143314,97.0,46.416214,8.661086,1,92.35837841033936,ENSG00000143314
ENSG00000075884,97.0,42.679264,1.4508336,1,92.73207378387453,ENSG00000075884
ENSG00000102172,98.0,46.343784,13.929055,1,93.36562156677246,ENSG00000102172
ENSG00000168421,98.0,42.620224,6.5232716,1,93.73797750473022,ENSG00000168421
ENSG00000181019,99.0,46.30333,19.325256,1,94.36966705322266,ENSG00000181019
ENSG00000213658,99.0,42.369263,7.441292,1,94.7630739212036,ENSG00000213658
ENSG00000159199,100.0,46.248566,8.142038,1,95.37514352798462,ENSG00000159199
ENSG00000106948,100.0,42.18261,7.128365,1,95.78173923492432,ENSG00000106948
ENSG00000004455,101.0,46.02109,15.152354,1,96.3978910446167,ENSG00000004455
ENSG00000133872,101.0,42.023674,2.4188323,1,96.79763269424438,SARAF
ENSG00000123562,102.0,45.99815,20.540365,1,97.4001851081848,ENSG00000123562
ENSG00000181847,102.0,41.964016,17.006927,1,97.80359840393066,TIGIT
ENSG00000085063,103.0,45.993958,38.020977,1,98.40060424804688,ENSG00000085063
ENSG00000204642,103.0,41.76268,0.8652964,1,98.82373189926147,ENSG00000204642
ENSG00000076554,104.0,45.978725,5.8594556,1,99.40212726593018,ENSG00000076554
ENSG00000143851,104.0,41.648197,10.500113,1,99.83518028259276,ENSG00000143851
ENSG00000142684,105.0,45.964397,6.266562,1,100.40356016159058,ENSG00000142684
ENSG00000122122,105.0,41.403786,12.852381,1,100.8596215248108,ENSG00000122122
ENSG00000154723,106.0,45.895386,14.849771,1,101.41046142578124,ENSG00000154723
ENSG00000172543,106.0,41.190063,12.670164,1,101.8809938430786,CTSW
ENSG00000125991,107.0,45.85165,22.84033,1,102.41483497619627,ENSG00000125991
ENSG00000100385,107.0,41.157215,11.100608,1,102.88427829742432,ENSG00000100385
ENSG00000203667,108.0,45.70074,7.028437,1,103.4299259185791,ENSG00000203667
ENSG00000184922,108.0,40.85322,6.0145235,1,103.91467761993408,ENSG00000184922
ENSG00000106261,109.0,45.632355,7.6623635,1,104.43676471710204,ENSG00000106261
ENSG00000113580,109.0,40.52795,1.9359516,1,104.94720506668092,ENSG00000113580
ENSG00000140443,110.0,45.605633,7.2617846,1,105.43943691253662,ENSG00000140443
ENSG00000239713,110.0,40.45958,7.0389733,1,105.95404195785522,ENSG00000239713
