gene,rank_in_group,scores,log2fc,n_groups,agg_rank,symbol
ENSG00000090857,1134.0,4.2024875,12.148652,1,1133.579751253128,ENSG00000090857
ENSG00000166801,1135.0,4.201254,32.76473,1,1134.5798746049404,ENSG00000166801
ENSG00000154127,1136.0,4.2001977,16.724638,1,1135.579980224371,ENSG00000154127
ENSG00000126562,1138.0,4.1940517,6.2035413,1,1137.5805948376656,ENSG00000126562
ENSG00000005884,1139.0,4.193269,3.2739308,1,1138.5806731283665,ENSG00000005884
ENSG00000182095,1142.0,4.181627,6.724613,1,1141.5818373262882,ENSG00000182095
ENSG00000157540,1143.0,4.1744833,12.666985,1,1142.5825516581535,ENSG00000157540
ENSG00000165475,1144.0,4.1716394,31.914364,1,1143.582836061716,ENSG00000165475
ENSG00000142046,1145.0,4.1698813,24.61611,1,1144.5830118656158,ENSG00000142046
ENSG00000102893,1147.0,4.161874,21.223366,1,1146.583812624216,ENSG00000102893
ENSG00000164199,1148.0,4.1617184,6.692499,1,1147.583828151226,ENSG00000164199
ENSG00000165097,1150.0,4.1589484,12.698402,1,1149.5841051638126,ENSG00000165097
ENSG00000186409,1153.0,4.147831,10.71426,1,1152.585216909647,ENSG00000186409
ENSG00000128335,1155.0,4.144876,24.255413,1,1154.5855123996737,ENSG00000128335
ENSG00000143033,1158.0,4.137068,43.364117,1,1157.58629322052,ENSG00000143033
ENSG00000171206,1159.0,4.1370606,16.80371,1,1158.5862939357758,ENSG00000171206
ENSG00000115459,1161.0,4.1289124,12.35316,1,1160.5871087610722,ENSG00000115459
ENSG00000101911,1162.0,4.1260242,17.332115,1,1161.5873975753784,ENSG00000101911
ENSG00000177981,1164.0,4.122102,40.945637,1,1163.5877898335457,ENSG00000177981
ENSG00000120709,1165.0,4.1208386,21.954517,1,1164.587916135788,ENSG00000120709
ENSG00000183878,1167.0,4.1204395,14.246943,1,1166.5879560410976,ENSG00000183878
ENSG00000124508,1168.0,4.117507,38.243366,1,1167.58824929595,ENSG00000124508
ENSG00000112759,1170.0,4.1149955,22.012386,1,1169.5885004401207,ENSG00000112759
ENSG00000182511,1171.0,4.1145372,27.285614,1,1170.5885462760923,ENSG00000182511
ENSG00000132356,1172.0,4.112787,10.5461035,1,1171.5887213349342,ENSG00000132356
ENSG00000137817,1173.0,4.111871,12.585034,1,1172.588812917471,ENSG00000137817
ENSG00000140853,1175.0,4.108,49.86458,1,1174.5892000198364,ENSG00000140853
ENSG00000176853,1176.0,4.107557,10.23313,1,1175.5892443060875,ENSG00000176853
ENSG00000130164,1177.0,4.107431,5.3405595,1,1176.58925691247,ENSG00000130164
ENSG00000119383,1178.0,4.1071873,11.520349,1,1177.5892812609673,ENSG00000119383
ENSG00000101577,1179.0,4.103058,17.265532,1,1178.5896942019465,ENSG00000101577
ENSG00000169087,1180.0,4.1030507,50.19261,1,1179.589694917202,ENSG00000169087
ENSG00000054690,1181.0,4.1025777,4.292617,1,1180.58974224329,ENSG00000054690
ENSG00000237945,1183.0,4.101551,2.831125,1,1182.5898448824885,ENSG00000237945
ENSG00000168883,1184.0,4.100635,29.024052,1,1183.5899364948273,ENSG00000168883
ENSG00000196418,1185.0,4.0997562,49.491917,1,1184.590024381876,ENSG00000196418
ENSG00000108846,1187.0,4.094164,6.471378,1,1186.5905836224556,ENSG00000108846
ENSG00000213020,1188.0,4.0908694,13.322889,1,1187.5909130573273,ENSG00000213020
ENSG00000169251,1189.0,4.0899167,33.54367,1,1188.591008335352,ENSG00000169251
ENSG00000221883,1190.0,4.088018,4.4595056,1,1189.591198205948,ENSG00000221883
ENSG00000122687,1194.0,4.0844946,31.779398,1,1193.5915505290031,ENSG00000122687
ENSG00000173258,1195.0,4.0830984,4.87731,1,1194.5916901528835,ENSG00000173258
ENSG00000164080,1197.0,4.0789247,14.263044,1,1196.5921075344086,ENSG00000164080
ENSG00000136044,1198.0,4.078895,46.429012,1,1197.5921104848385,ENSG00000136044
ENSG00000126602,1199.0,4.077698,37.140747,1,1198.5922301709652,ENSG00000126602
ENSG00000099940,1200.0,4.0776024,33.84902,1,1199.592239767313,ENSG00000099940
ENSG00000141965,1201.0,4.076738,3.211591,1,1200.5923262238505,ENSG00000141965
ENSG00000197780,1202.0,4.0762577,18.145529,1,1201.5923742353916,ENSG00000197780
ENSG00000204084,1204.0,4.074448,13.194672,1,1203.5925551950932,ENSG00000204084
ENSG00000151576,1207.0,4.071501,10.319434,1,1206.5928499102592,ENSG00000151576
ENSG00000170088,1208.0,4.070511,15.37136,1,1207.5929489135742,ENSG00000170088
ENSG00000120868,1209.0,4.0695133,22.642538,1,1208.5930486619473,ENSG00000120868
ENSG00000054983,1210.0,4.0690923,41.858765,1,1209.5930907726288,ENSG00000054983
ENSG00000139974,1211.0,4.0688043,55.715836,1,1210.5931195616722,ENSG00000139974
ENSG00000138375,1214.0,4.063626,16.533623,1,1213.593637406826,ENSG00000138375
ENSG00000111725,1215.0,4.0625625,40.063446,1,1214.5937437415123,ENSG00000111725
ENSG00000182541,1216.0,4.0622444,28.29496,1,1215.5937755703926,ENSG00000182541
ENSG00000124532,1218.0,4.0601687,22.632694,1,1217.5939831137655,ENSG00000124532
ENSG00000112200,1219.0,4.0572143,16.08949,1,1218.59427857399,ENSG00000112200
ENSG00000150527,1220.0,4.0565047,20.029875,1,1219.5943495333197,ENSG00000150527
ENSG00000184209,1221.0,4.0554338,13.745437,1,1220.5944566130638,ENSG00000184209
ENSG00000100983,1222.0,4.0541854,45.908985,1,1221.5945814549923,ENSG00000100983
ENSG00000100697,1223.0,4.049598,12.291238,1,1222.5950401723385,ENSG00000100697
ENSG00000187764,1224.0,4.048431,27.50766,1,1223.5951569080353,ENSG00000187764
ENSG00000171469,1226.0,4.0471454,26.924303,1,1225.595285475254,ENSG00000171469
ENSG00000090554,1227.0,4.044789,9.206402,1,1226.5955211222172,ENSG00000090554
ENSG00000103485,1228.0,4.0441465,17.83525,1,1227.595585346222,ENSG00000103485
ENSG00000092871,1229.0,4.041805,22.988115,1,1228.5958195328712,ENSG00000092871
ENSG00000134905,1230.0,4.0398397,18.59496,1,1229.5960160195827,ENSG00000134905
ENSG00000198815,1232.0,4.0367446,8.603747,1,1231.596325546503,ENSG00000198815
ENSG00000068489,1233.0,4.034654,3.0866334,1,1232.5965345799923,ENSG00000068489
ENSG00000127084,1235.0,4.032135,18.202799,1,1234.5967864990234,ENSG00000127084
ENSG00000184863,1236.0,4.030022,19.256622,1,1235.5969977974892,ENSG00000184863
ENSG00000164961,1238.0,4.02819,28.819715,1,1237.5971809923649,ENSG00000164961
ENSG00000129493,1240.0,4.0238395,13.511537,1,1239.597616046667,ENSG00000129493
ENSG00000168096,1242.0,4.0223765,27.622799,1,1241.5977623462677,ENSG00000168096
ENSG00000142186,1243.0,4.0190454,22.758657,1,1242.5980954766271,ENSG00000142186
ENSG00000143393,1244.0,4.01872,21.056889,1,1243.598127990961,ENSG00000143393
ENSG00000179295,1246.0,4.013313,12.123183,1,1245.5986687242985,ENSG00000179295
ENSG00000175198,1247.0,4.009989,16.999163,1,1246.5990011096,ENSG00000175198
ENSG00000123154,1248.0,4.0091763,6.4405017,1,1247.5990823805332,ENSG00000123154
ENSG00000163106,1249.0,4.008526,31.26932,1,1248.599147409201,HPGDS
ENSG00000188958,1250.0,4.001331,9.741155,1,1249.59986692667,ENSG00000188958
ENSG00000204852,1251.0,4.001235,1.8377012,1,1250.5998764932156,ENSG00000204852
ENSG00000205323,1252.0,4.0002747,21.021006,1,1251.5999725461006,ENSG00000205323
ENSG00000100099,1253.0,3.999019,14.99953,1,1252.6000981032848,ENSG00000100099
ENSG00000127419,1254.0,3.994631,27.13659,1,1253.6005368828771,ENSG00000127419
ENSG00000215472,1256.0,3.9916468,31.321398,1,1255.6008353233335,ENSG00000215472
ENSG00000076650,1257.0,3.9914029,6.765389,1,1256.6008597016337,ENSG00000076650
ENSG00000005844,1258.0,3.9913511,4.4453807,1,1257.6008648872375,ENSG00000005844
ENSG00000162959,1260.0,3.9889874,37.63459,1,1259.6011012494564,ENSG00000162959
ENSG00000267534,1263.0,3.9882855,7.863264,1,1262.6011714339256,ENSG00000267534
ENSG00000175556,1264.0,3.9882855,14.451464,1,1263.6011714339256,ENSG00000175556
ENSG00000240038,1265.0,3.988005,39.723274,1,1264.601199507713,ENSG00000240038
ENSG00000168995,1266.0,3.98734,30.350353,1,1265.6012659966946,ENSG00000168995
ENSG00000150681,1267.0,3.9808247,46.59726,1,1266.6019175350666,ENSG00000150681
ENSG00000019991,1268.0,3.9803815,48.98084,1,1267.60196185112,ENSG00000019991
ENSG00000089639,1270.0,3.9799013,15.232843,1,1269.6020098626614,ENSG00000089639
ENSG00000135392,1271.0,3.979155,15.366428,1,1270.6020844876766,ENSG00000135392
ENSG00000160201,1272.0,3.9791331,12.334015,1,1271.6020866930485,ENSG00000160201
ENSG00000253710,1273.0,3.978904,7.157247,1,1272.6021096110344,ENSG00000253710
ENSG00000168329,1274.0,3.9764736,22.505217,1,1273.6023526489737,CX3CR1
ENSG00000100504,1275.0,3.9760969,31.581827,1,1274.602390319109,ENSG00000100504
ENSG00000162066,1276.0,3.9756758,39.089027,1,1275.6024324297905,ENSG00000162066
ENSG00000197580,1277.0,3.974989,18.060387,1,1276.6025010943413,ENSG00000197580
ENSG00000215018,1278.0,3.9734006,8.281429,1,1277.6026599407196,ENSG00000215018
ENSG00000251442,1279.0,3.9699657,51.418114,1,1278.6030034422874,ENSG00000251442
ENSG00000198001,1280.0,3.9699361,13.67116,1,1279.6030063927174,ENSG00000198001
ENSG00000189079,1281.0,3.9689462,13.061775,1,1280.60310536623,ENSG00000189079
ENSG00000269897,1284.0,3.966841,17.734995,1,1283.6033158898354,ENSG00000269897
ENSG00000280711,1285.0,3.963672,8.774313,1,1284.6036328077316,ENSG00000280711
ENSG00000105697,1286.0,3.9621356,55.331776,1,1285.6037864387035,ENSG00000105697
ENSG00000268658,1287.0,3.957718,13.014338,1,1286.6042281985283,ENSG00000268658
ENSG00000049618,1288.0,3.9564843,12.752295,1,1287.604351580143,ENSG00000049618
ENSG00000281548,1289.0,3.954571,8.580536,1,1288.6045429110527,ENSG00000281548
ENSG00000235568,1290.0,3.9500504,15.062465,1,1289.604994952679,ENSG00000235568
ENSG00000188452,1292.0,3.9485433,6.019676,1,1291.605145663023,ENSG00000188452
ENSG00000100226,1293.0,3.9483807,16.400969,1,1292.605161935091,ENSG00000100226
ENSG00000230873,1294.0,3.9481962,9.254434,1,1293.6051803827286,ENSG00000230873
ENSG00000081791,1295.0,3.9481518,68.126335,1,1294.6051848232746,ENSG00000081791
ENSG00000117481,1300.0,3.9427888,13.664406,1,1299.605721116066,ENSG00000117481
ENSG00000167693,1301.0,3.942582,3.270675,1,1300.6057417988775,ENSG00000167693
ENSG00000174990,1302.0,3.942294,7.613946,1,1301.6057706177237,ENSG00000174990
ENSG00000166685,1304.0,3.940979,8.635533,1,1303.6059021055698,ENSG00000166685
ENSG00000187492,1306.0,3.935084,9.21343,1,1305.606491595507,ENSG00000187492
ENSG00000102445,1307.0,3.9348476,26.118923,1,1306.6065152287483,ENSG00000102445
ENSG00000235493,1308.0,3.9338357,11.098175,1,1307.6066164374352,ENSG00000235493
ENSG00000111231,1309.0,3.9325578,45.04369,1,1308.6067442297935,ENSG00000111231
ENSG00000143324,1310.0,3.9301422,10.6082115,1,1309.6069857776165,ENSG00000143324
ENSG00000106683,1311.0,3.9298468,10.726735,1,1310.607015311718,ENSG00000106683
ENSG00000196367,1312.0,3.9295511,3.193363,1,1311.6070448756218,ENSG00000196367
ENSG00000088827,1313.0,3.9275346,19.195654,1,1312.6072465479374,ENSG00000088827
ENSG00000169208,1314.0,3.9262788,7.327112,1,1313.6073721051216,ENSG00000169208
ENSG00000237125,1316.0,3.9252963,8.145007,1,1315.6074703633783,ENSG00000237125
ENSG00000181785,1317.0,3.924262,7.718777,1,1316.6075738072395,ENSG00000181785
ENSG00000184220,1318.0,3.9220755,10.936731,1,1317.6077924370766,ENSG00000184220
ENSG00000139192,1321.0,3.920384,35.119896,1,1320.6079615950584,ENSG00000139192
ENSG00000144406,1322.0,3.917636,6.707248,1,1321.6082364022732,ENSG00000144406
ENSG00000196792,1323.0,3.9168234,10.396183,1,1322.6083176732063,ENSG00000196792
ENSG00000167619,1325.0,3.9164615,10.83866,1,1324.6083538532257,ENSG00000167619
ENSG00000104043,1326.0,3.91491,19.971428,1,1325.608509004116,ENSG00000104043
ENSG00000164219,1327.0,3.912598,15.282296,1,1326.6087402105331,ENSG00000164219
ENSG00000133561,1329.0,3.908668,29.648514,1,1328.609133183956,ENSG00000133561
ENSG00000139668,1330.0,3.9081361,18.676083,1,1329.6091863811016,ENSG00000139668
ENSG00000164638,1332.0,3.9068878,6.706346,1,1331.60931122303,ENSG00000164638
ENSG00000137965,1334.0,3.9036005,55.525158,1,1333.609639942646,ENSG00000137965
ENSG00000134686,1336.0,3.8992274,14.119261,1,1335.6100772619247,ENSG00000134686
ENSG00000180104,1337.0,3.8990574,13.910469,1,1336.6100942492485,ENSG00000180104
ENSG00000122882,1338.0,3.89628,16.56989,1,1337.6103720068932,ENSG00000122882
ENSG00000135437,1339.0,3.8958886,9.634963,1,1338.6104111373425,ENSG00000135437
ENSG00000163362,1342.0,3.8955042,13.142227,1,1341.6104495823383,ENSG00000163362
ENSG00000265692,1343.0,3.8943815,7.3054905,1,1342.6105618476868,ENSG00000265692
ENSG00000112679,1344.0,3.8919585,28.045424,1,1343.6108041405678,ENSG00000112679
ENSG00000228049,1346.0,3.8907027,10.715592,1,1345.6109297275543,ENSG00000228049
ENSG00000123124,1347.0,3.8895652,53.800663,1,1346.6110434830189,ENSG00000123124
ENSG00000134744,1348.0,3.8890407,15.745381,1,1347.6110959351065,ENSG00000134744
ENSG00000136206,1349.0,3.8877332,5.7678485,1,1348.6112266778946,ENSG00000136206
ENSG00000158161,1350.0,3.8865511,8.730841,1,1349.6113448739052,ENSG00000158161
ENSG00000132405,1351.0,3.8859973,18.050938,1,1350.6114002764225,ENSG00000132405
ENSG00000021574,1352.0,3.8816092,7.7300396,1,1351.611839085817,ENSG00000021574
ENSG00000167548,1353.0,3.8794374,5.785222,1,1352.6120562553406,ENSG00000167548
ENSG00000133805,1354.0,3.8789425,14.328603,1,1353.612105756998,ENSG00000133805
ENSG00000135452,1355.0,3.8780339,35.273235,1,1354.612196624279,ENSG00000135452
ENSG00000198912,1357.0,3.8755667,16.251678,1,1356.6124433279035,ENSG00000198912
ENSG00000138658,1358.0,3.8753746,7.922773,1,1357.6124625504017,ENSG00000138658
ENSG00000158882,1359.0,3.874946,11.05735,1,1358.612505376339,ENSG00000158882
ENSG00000143382,1361.0,3.8741188,14.9173155,1,1360.612588107586,ENSG00000143382
ENSG00000147789,1362.0,3.870743,40.519062,1,1361.612925708294,ENSG00000147789
ENSG00000105409,1363.0,3.8699598,7.9692793,1,1362.6130040287971,ENSG00000105409
ENSG00000100722,1364.0,3.8697605,34.960533,1,1363.6130239367485,ENSG00000100722
ENSG00000162928,1366.0,3.8669238,9.817667,1,1365.6133076250553,ENSG00000162928
ENSG00000143437,1367.0,3.8668573,19.992455,1,1366.6133142709732,ENSG00000143437
ENSG00000239213,1368.0,3.8667393,22.382124,1,1367.6133260726929,ENSG00000239213
ENSG00000136827,1371.0,3.8638213,23.553307,1,1370.6136178672314,ENSG00000136827
ENSG00000105397,1372.0,3.8626246,52.83663,1,1371.6137375235558,ENSG00000105397
ENSG00000183578,1373.0,3.8623292,5.1408186,1,1372.6137670874596,ENSG00000183578
ENSG00000246174,1374.0,3.8621297,6.411593,1,1373.6137870252132,ENSG00000246174
ENSG00000103111,1376.0,3.8606153,12.648292,1,1375.6139384806156,ENSG00000103111
ENSG00000151014,1377.0,3.85851,9.651047,1,1376.614149004221,ENSG00000151014
ENSG00000168872,1378.0,3.852401,13.798619,1,1377.6147598922253,ENSG00000168872
ENSG00000138193,1379.0,3.8521793,9.108247,1,1378.6147820651531,ENSG00000138193
ENSG00000117305,1380.0,3.8517582,18.522171,1,1379.6148241758349,ENSG00000117305
ENSG00000188000,1381.0,3.8510714,3.5466723,1,1380.6148928701878,ENSG00000188000
ENSG00000161888,1383.0,3.8458042,6.200326,1,1382.615419566631,ENSG00000161888
ENSG00000164010,1385.0,3.8436177,15.041614,1,1384.615638226271,ENSG00000164010
ENSG00000110675,1386.0,3.8423767,4.287646,1,1385.615762323141,ENSG00000110675
ENSG00000048991,1387.0,3.8417857,17.904398,1,1386.6158214211464,ENSG00000048991
ENSG00000075151,1388.0,3.8415272,29.305319,1,1387.6158472895622,ENSG00000075151
ENSG00000121351,1389.0,3.8384469,4.621373,1,1388.6161553263664,ENSG00000121351
ENSG00000131944,1390.0,3.838299,6.277889,1,1389.6161701083183,ENSG00000131944
ENSG00000187147,1391.0,3.8377671,7.4618335,1,1390.6162232756617,ENSG00000187147
ENSG00000120725,1392.0,3.83742,42.8136,1,1391.616257995367,ENSG00000120725
ENSG00000170092,1393.0,3.8346572,4.0801206,1,1392.616534292698,ENSG00000170092
ENSG00000122008,1394.0,3.834421,13.127884,1,1393.6165578961372,ENSG00000122008
ENSG00000268006,1396.0,3.8332388,4.9554057,1,1395.61667612195,ENSG00000268006
ENSG00000069812,1398.0,3.830129,5.787761,1,1397.6169871091845,ENSG00000069812
ENSG00000135823,1399.0,3.8299518,9.88608,1,1398.6170048117638,ENSG00000135823
ENSG00000105392,1400.0,3.828851,3.4118817,1,1399.617114901543,ENSG00000105392
ENSG00000088298,1401.0,3.8281715,16.814709,1,1400.6171828508377,ENSG00000088298
ENSG00000164398,1402.0,3.8275213,3.887068,1,1401.6172478795052,ENSG00000164398
ENSG00000145781,1404.0,3.8268936,33.109467,1,1403.617310643196,ENSG00000145781
ENSG00000163535,1405.0,3.8262582,9.2045145,1,1404.6173741817474,ENSG00000163535
ENSG00000111364,1406.0,3.8249729,12.539247,1,1405.617502719164,ENSG00000111364
ENSG00000214530,1408.0,3.8227642,9.09897,1,1407.617723584175,ENSG00000214530
ENSG00000013297,1409.0,3.8225646,11.272609,1,1408.617743551731,ENSG00000013297
ENSG00000160305,1410.0,3.8211536,15.857194,1,1409.6178846359253,ENSG00000160305
ENSG00000280789,1412.0,3.816847,19.575293,1,1411.6183152794838,ENSG00000280789
ENSG00000008710,1413.0,3.8160641,12.421484,1,1412.618393599987,ENSG00000008710
ENSG00000176087,1414.0,3.8153622,18.119633,1,1413.6184637844565,ENSG00000176087
ENSG00000241973,1415.0,3.8139737,34.631386,1,1414.6186026334765,ENSG00000241973
ENSG00000292338,1416.0,3.813848,38.823456,1,1415.6186152100563,ENSG00000292338
ENSG00000113593,1421.0,3.8101766,27.633333,1,1420.6189823448658,ENSG00000113593
ENSG00000101337,1422.0,3.8100657,18.242823,1,1421.6189934313295,ENSG00000101337
ENSG00000140025,1424.0,3.8001227,10.538321,1,1423.6199877262115,ENSG00000140025
ENSG00000001084,1427.0,3.7974856,31.15401,1,1426.6202514469624,ENSG00000001084
ENSG00000176244,1428.0,3.7962224,4.366408,1,1427.6203777492046,ENSG00000176244
ENSG00000182919,1430.0,3.794383,12.487908,1,1429.6205616891384,ENSG00000182919
ENSG00000178665,1431.0,3.7899508,7.729979,1,1430.621004909277,ENSG00000178665
ENSG00000059378,1435.0,3.7870183,10.134742,1,1434.6212981641293,ENSG00000059378
ENSG00000123095,1436.0,3.7844255,28.261295,1,1435.621557444334,ENSG00000123095
ENSG00000006715,1437.0,3.7844033,24.13454,1,1436.6215596795082,ENSG00000006715
ENSG00000173638,1438.0,3.7802074,28.05157,1,1437.621979266405,ENSG00000173638
ENSG00000185361,1439.0,3.7782054,3.2699695,1,1438.6221794486046,ENSG00000185361
ENSG00000072135,1441.0,3.7745342,13.777249,1,1440.622546583414,ENSG00000072135
ENSG00000139625,1442.0,3.7708554,20.851646,1,1441.6229144632816,ENSG00000139625
ENSG00000245680,1443.0,3.7686172,6.5405498,1,1442.6231382787228,ENSG00000245680
ENSG00000082269,1444.0,3.7682035,23.19615,1,1443.6231796443462,ENSG00000082269
ENSG00000157349,1445.0,3.767088,24.424667,1,1444.623291194439,ENSG00000157349
ENSG00000167740,1447.0,3.7660687,8.910453,1,1446.6233931183815,ENSG00000167740
ENSG00000198876,1449.0,3.7648053,21.532154,1,1448.6235194802284,ENSG00000198876
ENSG00000013563,1450.0,3.7617028,25.287096,1,1449.6238297224045,ENSG00000013563
ENSG00000116641,1451.0,3.7615404,6.957135,1,1450.6238459646702,ENSG00000116641
ENSG00000167595,1452.0,3.7588367,10.525661,1,1451.6241163313389,ENSG00000167595
ENSG00000139117,1453.0,3.7585707,13.2738,1,1452.6241429448128,ENSG00000139117
ENSG00000221947,1454.0,3.7584822,3.061645,1,1453.6241517663002,ENSG00000221947
ENSG00000100711,1455.0,3.7581053,13.214126,1,1454.624189466238,ENSG00000100711
ENSG00000135749,1458.0,3.7522032,20.618431,1,1457.6247796714306,ENSG00000135749
ENSG00000182446,1460.0,3.749167,9.147571,1,1459.625083297491,ENSG00000182446
ENSG00000121957,1462.0,3.7463453,11.476139,1,1461.6253654658794,ENSG00000121957
ENSG00000185436,1465.0,3.7389877,4.924325,1,1464.6261012256143,ENSG00000185436
ENSG00000204822,1467.0,3.7348878,24.365803,1,1466.6265112161636,ENSG00000204822
ENSG00000287542,1468.0,3.7342896,12.865894,1,1467.626571029425,ENSG00000287542
ENSG00000173085,1471.0,3.729717,20.792719,1,1470.627028286457,ENSG00000173085
ENSG00000119231,1472.0,3.7295322,13.170606,1,1471.627046763897,ENSG00000119231
ENSG00000198000,1474.0,3.7252774,23.921831,1,1473.6274722516537,ENSG00000198000
ENSG00000188811,1475.0,3.72397,19.523233,1,1474.627602994442,ENSG00000188811
ENSG00000231607,1477.0,3.7230687,5.0960712,1,1476.627693116665,ENSG00000231607
ENSG00000131127,1479.0,3.7212071,17.961021,1,1478.6278792917728,ENSG00000131127
ENSG00000099290,1480.0,3.7201655,10.977345,1,1479.6279834508896,ENSG00000099290
ENSG00000176225,1482.0,3.7179272,4.314971,1,1481.6282072663307,ENSG00000176225
ENSG00000165898,1484.0,3.715859,40.2379,1,1483.628414094448,ENSG00000165898
ENSG00000158793,1485.0,3.7106805,29.55149,1,1484.628931939602,ENSG00000158793
ENSG00000268043,1487.0,3.7077258,12.049829,1,1486.6292274296284,ENSG00000268043
ENSG00000186687,1488.0,3.7036333,3.964398,1,1487.6296366751194,ENSG00000186687
ENSG00000101181,1489.0,3.7035816,6.222483,1,1488.6296418309212,ENSG00000101181
ENSG00000025800,1490.0,3.7031531,8.07652,1,1489.6296846866608,ENSG00000025800
ENSG00000196220,1491.0,3.7000358,12.821213,1,1490.629996418953,ENSG00000196220
ENSG00000162736,1492.0,3.6983147,48.689636,1,1491.6301685273647,ENSG00000162736
ENSG00000115159,1494.0,3.6955445,19.918375,1,1493.630445539951,ENSG00000115159
ENSG00000141349,1495.0,3.6952565,29.78731,1,1494.630474358797,ENSG00000141349
ENSG00000078747,1498.0,3.692021,15.982761,1,1497.6307979226112,ENSG00000078747
ENSG00000175182,1499.0,3.6845083,14.327479,1,1498.631549179554,ENSG00000175182
ENSG00000115145,1500.0,3.6748977,16.241236,1,1499.6325102448463,ENSG00000115145
ENSG00000282851,1502.0,3.6727037,11.649057,1,1501.6327296197414,ENSG00000282851
ENSG00000107951,1503.0,3.6726224,21.073446,1,1502.6327377557757,ENSG00000107951
ENSG00000171865,1504.0,3.6700666,17.882526,1,1503.6329933404922,ENSG00000171865
ENSG00000164751,1505.0,3.6688626,54.06025,1,1504.6331137418747,ENSG00000164751
ENSG00000090054,1506.0,3.6676362,35.295544,1,1505.633236378431,ENSG00000090054
ENSG00000112249,1507.0,3.66723,13.342985,1,1506.6332769989967,ENSG00000112249
ENSG00000198039,1508.0,3.666617,5.0210137,1,1507.633338302374,ENSG00000198039
ENSG00000169375,1509.0,3.66559,30.872255,1,1508.6334410011768,ENSG00000169375
ENSG00000161265,1510.0,3.664999,17.294247,1,1509.633500099182,ENSG00000161265
ENSG00000095066,1515.0,3.6508307,35.03931,1,1514.6349169313908,ENSG00000095066
ENSG00000126088,1516.0,3.6495233,36.72981,1,1515.635047674179,ENSG00000126088
ENSG00000079785,1517.0,3.6472185,19.758938,1,1516.6352781653404,ENSG00000079785
ENSG00000236467,1518.0,3.6470559,15.444757,1,1517.635294407606,ENSG00000236467
ENSG00000117697,1519.0,3.6469748,44.0062,1,1518.6353025138378,ENSG00000117697
ENSG00000182108,1520.0,3.6467974,13.612682,1,1519.6353202462196,ENSG00000182108
ENSG00000214046,1521.0,3.6463542,37.387173,1,1520.6353645920751,ENSG00000214046
ENSG00000080603,1522.0,3.6460884,7.5743,1,1521.635391175747,ENSG00000080603
ENSG00000151498,1523.0,3.6460736,28.01751,1,1522.6353926360607,ENSG00000151498
ENSG00000014919,1526.0,3.6404963,19.281132,1,1525.6359503865242,ENSG00000014919
ENSG00000172262,1527.0,3.6399422,15.425396,1,1526.6360057890415,ENSG00000172262
ENSG00000116984,1528.0,3.6385167,15.211922,1,1527.6361483335495,ENSG00000116984
ENSG00000198909,1529.0,3.6364112,14.979723,1,1528.6363588869572,ENSG00000198909
ENSG00000108474,1530.0,3.6352293,36.61731,1,1529.6364770531654,ENSG00000108474
ENSG00000246100,1531.0,3.632895,15.472748,1,1530.6367104947567,ENSG00000246100
ENSG00000112893,1533.0,3.631159,11.820304,1,1532.6368840932846,ENSG00000112893
ENSG00000152056,1534.0,3.630184,10.583054,1,1533.6369816064837,ENSG00000152056
ENSG00000062598,1536.0,3.6279383,15.168295,1,1535.6372061669829,ENSG00000062598
ENSG00000120925,1537.0,3.6274655,18.788292,1,1536.6372534632685,ENSG00000120925
ENSG00000152556,1540.0,3.626003,7.763061,1,1539.6373997032642,ENSG00000152556
ENSG00000100726,1541.0,3.6258478,26.822618,1,1540.6374152302742,ENSG00000100726
ENSG00000163803,1542.0,3.6231663,42.24291,1,1541.6376833617687,ENSG00000163803
ENSG00000159063,1543.0,3.6223316,40.030197,1,1542.6377668380735,ENSG00000159063
ENSG00000092931,1546.0,3.6191626,16.423035,1,1545.63808375597,ENSG00000092931
ENSG00000163364,1547.0,3.618771,8.445093,1,1546.6381228864193,ENSG00000163364
ENSG00000141376,1548.0,3.618431,28.605492,1,1547.6381568908691,ENSG00000141376
ENSG00000108433,1549.0,3.6176777,21.89921,1,1548.63823223114,ENSG00000108433
ENSG00000100024,1550.0,3.6146417,6.9485292,1,1549.6385358273983,ENSG00000100024
ENSG00000161652,1552.0,3.6121228,9.463988,1,1551.6387877166271,ENSG00000161652
ENSG00000258659,1553.0,3.6118715,25.61574,1,1552.638812839985,ENSG00000258659
ENSG00000133246,1555.0,3.6110811,22.72926,1,1554.638891875744,ENSG00000133246
ENSG00000170946,1556.0,3.6098402,11.258398,1,1555.6390159726143,ENSG00000170946
ENSG00000155363,1557.0,3.608163,28.545898,1,1556.639183700085,ENSG00000155363
ENSG00000184698,1558.0,3.6061614,7.781465,1,1557.6393838524818,ENSG00000184698
ENSG00000174227,1559.0,3.6059766,39.348812,1,1558.6394023299215,ENSG00000174227
ENSG00000174501,1560.0,3.6059544,27.360613,1,1559.639404565096,ENSG00000174501
ENSG00000078699,1561.0,3.6053858,4.0926785,1,1560.639461427927,ENSG00000078699
ENSG00000158773,1562.0,3.6047652,64.867195,1,1561.6395234763622,ENSG00000158773
ENSG00000198218,1563.0,3.6031253,42.31364,1,1562.6396874785423,ENSG00000198218
ENSG00000114480,1564.0,3.5992396,18.843637,1,1563.6400760412216,ENSG00000114480
ENSG00000259764,1568.0,3.592429,10.543492,1,1567.6407571136951,ENSG00000259764
