gene_symbol,ensembl_id_x,category_major,category_minor,methods_present,aggregate_rank,aggregate_score,bio_relevance_score_0to5,rationale_short,spatial_suitability,pct_expr,mean_expr,gini_proxy,ensembl_id_y,aggregate_score_y,DE_Immune,DE_Malignant,HVG,SpaPROS,scGeneFit,RandomForest,methods_count
TRAV29DV5,ENSG00000211810,Other,Other,,467.0,11.176969152811262,0.7404689132693882,High-ranking informative gene,Yes,2.157099069789652,0.0446897258675879,4.330103042787806,ENSG00000211810,11.176969152811262,0,0,0,0,0,0,0
SELENOM,ENSG00000198832,Other,Other,,468.0,11.172892632730557,1.6067137058486924,High-ranking informative gene,Yes,29.24304870751051,0.5081028164391751,0.1843244542620337,ENSG00000198832,11.172892632730557,0,0,0,0,0,0,0
TRAV3,ENSG00000211777,Other,Other,,469.0,11.172803035252173,0.6999087855399654,High-ranking informative gene,Yes,1.616279102435513,0.0325643708681806,3.8276294130468864,ENSG00000211777,11.172803035252173,0,0,0,0,0,0,0
TNFRSF13B,ENSG00000240505,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,470.0,11.171540491300409,1.945327397389032,TNFR superfamily,Yes,2.188845904236942,0.0312632902643824,3.579810661485801,ENSG00000240505,11.171540491300409,0,0,0,0,0,0,0
TRAV9-2,ENSG00000211793,Other,Other,,471.0,11.169811442009872,0.7822148635330919,High-ranking informative gene,Yes,1.75759465754156,0.0358309653031689,5.847741521339829,ENSG00000211793,11.169811442009872,0,0,0,0,0,0,0
ANXA2,ENSG00000182718,Other,Other,,472.0,11.166182077545404,2.767792731763093,High-ranking informative gene,Yes,57.3783295546172,1.1166163905359767,1.8044997193431351,ENSG00000182718,11.166182077545404,0,0,0,0,0,0,0
ANXA1,ENSG00000135046,Other,Other,,473.0,11.16601153901307,2.275631478065778,High-ranking informative gene,Yes,44.71162355558926,0.8893056020778317,1.535893872330751,ENSG00000135046,11.16601153901307,0,0,0,0,0,0,0
PI16,ENSG00000164530,Other,Other,,474.0,11.16577294912169,0.5737183903012879,High-ranking informative gene,Yes,1.485639473957761,0.0284115438439677,0.6629454995145108,ENSG00000164530,11.16577294912169,0,0,0,0,0,0,0
TRAV14DV4,ENSG00000211792,Other,Other,,475.0,11.161989605360532,0.7057112151200791,High-ranking informative gene,Yes,1.6103792482461898,0.0343533313422814,3.984490000076733,ENSG00000211792,11.161989605360532,0,0,0,0,0,0,0
GSTP1,ENSG00000084207,Other,Other,,476.0,11.15816917765649,2.7743069807009784,High-ranking informative gene,Yes,55.73395590842303,1.1082795604403417,3.4723097428187057,ENSG00000084207,11.15816917765649,0,0,0,0,0,0,0
GAS5,ENSG00000234741,Other,Other,,477.0,11.1569285486369,1.0202194407941254,High-ranking informative gene,Yes,5.91895847907378,0.1206376951649354,7.881716035189881,ENSG00000234741,11.1569285486369,0,0,0,0,0,0,0
TRAV17,ENSG00000211797,Other,Other,,478.0,11.156106489545266,0.7092682326971913,High-ranking informative gene,Yes,2.2616107725718564,0.0452118615774069,3.439664369373128,ENSG00000211797,11.156106489545266,0,0,0,0,0,0,0
ANKRD30A,ENSG00000148513,Other,Other,,479.0,11.14465126939056,0.7179926482691369,High-ranking informative gene,Yes,5.906034988944796,0.1025643877047847,0.097314912843346,ENSG00000148513,11.14465126939056,0,0,0,0,0,0,0
TRAV12-3,ENSG00000211794,Other,Other,,480.0,11.14419597453116,0.767410592555789,High-ranking informative gene,Yes,1.254140433386425,0.0253735985758889,6.002299145876775,ENSG00000211794,11.14419597453116,0,0,0,0,0,0,0
S100A12,ENSG00000163221,Other,Other,,481.0,11.141900718771035,0.6953183826793331,High-ranking informative gene,Yes,0.905768090779091,0.0148959531765435,4.489791255641476,ENSG00000163221,11.141900718771035,0,0,0,0,0,0,0
CXCL10,ENSG00000169245,Cytokines_Chemokines_Checkpoints,Chemokine,,482.0,11.141465180337866,2.172067097222381,Chemokine,Yes,4.74123520471089,0.1069754383858907,6.799833967140571,ENSG00000169245,11.141465180337866,0,0,0,0,0,0,0
TRAV19,ENSG00000211799,Other,Other,,483.0,11.137268514954972,0.7455076634607873,High-ranking informative gene,Yes,2.2107596483686933,0.0424543280042017,4.478556464381192,ENSG00000211799,11.137268514954972,0,0,0,0,0,0,0
TPI1,ENSG00000111669,Other,Other,,484.0,11.13477347276302,3.2630426572343563,High-ranking informative gene,Yes,70.12538594879489,1.4012563408111147,1.6955961213284227,ENSG00000111669,11.13477347276302,0,0,0,0,0,0,0
ENO1,ENSG00000074800,Other,Other,,485.0,11.133599356920293,3.057364776078252,High-ranking informative gene,Yes,63.74146277051533,1.1805384263286762,3.4631389028812625,ENSG00000074800,11.133599356920293,0,0,0,0,0,0,0
IGLV1-40,ENSG00000211653,Other,Other,,486.0,11.132632817600456,1.7987789606202984,High-ranking informative gene,Yes,3.1718739903523385,0.0607293025087415,31.20015146874037,ENSG00000211653,11.132632817600456,0,0,0,0,0,0,0
SLC17A3,ENSG00000124564,Other,Other,,487.0,11.131986988980405,0.5394278289660597,High-ranking informative gene,Yes,0.609651599562838,0.012914132064954,0.6751079294567842,ENSG00000124564,11.131986988980405,0,0,0,0,0,0,0
PKM,ENSG00000067225,Other,Other,,488.0,11.12869015204455,2.9562899789979182,High-ranking informative gene,Yes,63.76028611483364,1.2022207953876487,0.6348122795467028,ENSG00000067225,11.12869015204455,0,0,0,0,0,0,0
IGLV2-23,ENSG00000211660,Other,Other,,489.0,11.128039001605549,1.6761380873178058,High-ranking informative gene,Yes,2.4512489429427973,0.0481476523299832,28.69994715574064,ENSG00000211660,11.128039001605549,0,0,0,0,0,0,0
EMCN,ENSG00000164035,Hypoxia_Angiogenesis_EMT_ECM_Vascular,Hypoxia_Angiogenesis,,490.0,11.122580149336482,1.4722160010312302,Hypoxia Angiogenesis,Yes,3.5778401476649293,0.055580221202725,0.6489811065285482,ENSG00000164035,11.122580149336482,0,0,0,0,0,0,0
TRAV8-4,ENSG00000211790,Other,Other,,491.0,11.122265075495063,0.7341838761266879,High-ranking informative gene,Yes,1.6533639001969505,0.0321056495323441,4.758272595925641,ENSG00000211790,11.122265075495063,0,0,0,0,0,0,0
FCER2,ENSG00000104921,Other,Other,,492.0,11.12146691443335,0.8369542220565536,High-ranking informative gene,Yes,1.3887132979903924,0.0223036073458645,7.762672320675521,ENSG00000104921,11.12146691443335,0,0,0,0,0,0,0
PLD4,ENSG00000166428,Immune_lineage_state,Immune_other,,493.0,11.119378881383854,1.7776054367472742,Immune other marker,Yes,2.949646149221365,0.0394056520504693,2.122586840662752,ENSG00000166428,11.119378881383854,0,0,0,0,0,0,0
CRP,ENSG00000132693,Other,Other,,494.0,11.119366506828488,0.58026094358848,High-ranking informative gene,Yes,0.4677741535816295,0.0109737334220487,1.9003909735100653,ENSG00000132693,11.119366506828488,0,0,0,0,0,0,0
LGALS3,ENSG00000131981,Other,Other,,495.0,11.118770897759354,2.392441141478483,High-ranking informative gene,Yes,48.03352240961283,0.906096907206306,1.6566315531862417,ENSG00000131981,11.118770897759354,0,0,0,0,0,0,0
DERL3,ENSG00000099958,Other,Other,,496.0,11.118024934820443,0.7136205775498804,High-ranking informative gene,Yes,4.850242034494485,0.0746190832691841,1.135865868863845,ENSG00000099958,11.118024934820443,0,0,0,0,0,0,0
FCRL3,ENSG00000160856,Other,Other,,497.0,11.1170207655255,0.8276483442226229,High-ranking informative gene,Yes,4.354935228029362,0.0635625253374002,4.645660311104295,ENSG00000160856,11.1170207655255,0,0,0,0,0,0,0
HSPE1,ENSG00000115541,CellCycle_DDR_Stress,Stress_Senescence,,498.0,11.114464535001163,3.3965999582383093,Stress Senescence,Yes,57.84863221713711,1.0350144074820755,0.5359422560883382,ENSG00000115541,11.114464535001163,0,0,0,0,0,0,0
TRAV1-2,ENSG00000256553,Other,Other,,499.0,11.113195881563318,0.752343629001423,High-ranking informative gene,Yes,1.460073439137389,0.0273206765910548,5.449165774847861,ENSG00000256553,11.113195881563318,0,0,0,0,0,0,0
IGLV2-8,ENSG00000278196,Other,Other,,500.0,11.113033905911136,1.4312102459015117,High-ranking informative gene,Yes,1.7508519670394804,0.0355385543992898,22.980167538399044,ENSG00000278196,11.113033905911136,0,0,0,0,0,0,0
PSAP,ENSG00000197746,Other,Other,,501.0,11.1128960344004,2.756165018708555,High-ranking informative gene,Yes,57.59662415962195,1.1088709474334093,1.4287864894447515,ENSG00000197746,11.1128960344004,0,0,0,0,0,0,0
IGHV3-30,ENSG00000270550,Other,Other,,502.0,11.112375836382888,1.075474148751026,High-ranking informative gene,Yes,1.73343334990912,0.0378296560793073,13.628564386768424,ENSG00000270550,11.112375836382888,0,0,0,0,0,0,0
SLC5A12,ENSG00000148942,Other,Other,,503.0,11.111014672716902,0.5466925379547796,High-ranking informative gene,Yes,0.4318131375705434,0.0081910673081377,1.079544282718802,ENSG00000148942,11.111014672716902,0,0,0,0,0,0,0
DDIT4,ENSG00000168209,Other,Other,,515.0,11.091924741320913,2.369250088220528,High-ranking informative gene,Yes,47.98042372190896,0.8753824461698393,1.3521542646973777,ENSG00000168209,11.091924741320913,0,0,0,0,0,0,0
CXCR5,ENSG00000160683,Immune_lineage_state,Tfh,,518.0,11.0770581785712,1.9474777181467249,Tfh marker,Yes,2.715618599711746,0.0343616278694925,6.876921933210908,ENSG00000160683,11.0770581785712,0,0,0,0,0,0,0
CXCR6,ENSG00000172215,Cytokines_Chemokines_Checkpoints,Chemokine_receptor,,521.0,11.073836350829664,2.3614606765752573,Chemokine receptor,Yes,13.292933379408396,0.2379829583993608,3.4706859943770367,ENSG00000172215,11.073836350829664,0,0,0,0,0,0,0
KLRD1,ENSG00000134539,Immune_lineage_state,NK_cytotoxic,,530.0,11.048806564630944,2.080901567123555,NK cytotoxic marker,Yes,11.383066294694911,0.1858423452211413,1.778743409008586,ENSG00000134539,11.048806564630944,0,0,0,0,0,0,0
KDR,ENSG00000128052,Cancer_pathways,RTK,,555.0,10.97649422948764,1.5346159374325403,RTK,Yes,2.164684596604488,0.0304347888699253,0.2589160771993594,ENSG00000128052,10.97649422948764,0,0,0,0,0,0,0
CCL17,ENSG00000102970,Cytokines_Chemokines_Checkpoints,Chemokine,,571.0,10.931570185889283,1.7956770093555914,Chemokine,Yes,0.3663528506128841,0.006850304779475,1.684972079305942,ENSG00000102970,10.931570185889283,0,0,0,0,0,0,0
KLRG1,ENSG00000139187,Immune_lineage_state,Immune_other,,575.0,10.920887832361462,1.930532018940225,Immune other marker,Yes,7.546756344450344,0.1080091019849259,1.87760125506412,ENSG00000139187,10.920887832361462,0,0,0,0,0,0,0
UBE2C,ENSG00000175063,CellCycle_DDR_Stress,Cell_cycle,,578.0,10.878869925254822,1.5769308029621545,Cell cycle,Yes,4.462537330625011,0.0706793841656005,6.415277493187311,ENSG00000175063,10.878869925254822,0,0,0,0,0,0,0
CX3CR1,ENSG00000168329,Cytokines_Chemokines_Checkpoints,Chemokine_receptor,,585.0,10.825568952448304,2.0046159927660137,Chemokine receptor,Yes,1.6949438249597506,0.0221542127298994,6.034236459924231,ENSG00000168329,10.825568952448304,0,0,0,0,0,0,0
CDC20,ENSG00000117399,CellCycle_DDR_Stress,Cell_cycle,,589.0,10.79440550594652,1.491652983116608,Cell cycle,Yes,3.2364914409972414,0.0426354017243256,5.542469044214499,ENSG00000117399,10.79440550594652,0,0,0,0,0,0,0
CA9,ENSG00000107159,Other,Other,,596.0,10.755369540447496,0.5657024821409119,High-ranking informative gene,Yes,1.515419690341929,0.0201080033951611,0.9628965118051812,ENSG00000107159,10.755369540447496,0,0,0,0,0,0,0
CCL21,ENSG00000137077,Cytokines_Chemokines_Checkpoints,Chemokine,,614.0,10.704078968855216,1.891671747905972,Chemokine,Yes,0.5624527660483096,0.0113514725125349,4.26797139415066,ENSG00000137077,10.704078968855216,0,0,0,0,0,0,0
CXCL6,ENSG00000124875,Other,Other,,615.0,10.702774036466275,0.5402419134908303,High-ranking informative gene,Yes,0.5340772768520594,0.0086257168609226,1.2904362199205042,ENSG00000124875,10.702774036466275,0,0,0,0,0,0,0
IFNG,ENSG00000111537,Immune_lineage_state,NK_cytotoxic,,670.0,9.261165118290348,2.9991344104745457,NK cytotoxic marker,Yes,7.162422985831924,0.1304790519974087,3.16491799975956,ENSG00000111537,9.261165118290348,0,0,0,0,0,0,0
CXCL11,ENSG00000169248,Cytokines_Chemokines_Checkpoints,Chemokine,,679.0,9.217837407686076,1.7431854753800744,Chemokine,Yes,1.899191158085188,0.0309820346980188,0.780087537348592,ENSG00000169248,9.217837407686076,0,0,0,0,0,0,0
HSPA8,ENSG00000109971,CellCycle_DDR_Stress,Stress_Senescence,,682.0,9.2116571105998,4.287303659459199,Stress Senescence,Yes,78.59167671046606,1.9171843016106709,1.6195636375482287,ENSG00000109971,9.2116571105998,0,0,0,0,0,0,0
CD40LG,ENSG00000102245,Other,Other,,684.0,9.201702298073272,0.7135025971955883,High-ranking informative gene,Yes,5.959133676648648,0.0909622210191855,2.267315742150393,ENSG00000102245,9.201702298073272,0,0,0,0,0,0,0
KLRK1,ENSG00000213809,Other,Other,,696.0,9.175782227863984,0.6443023873483116,High-ranking informative gene,Yes,3.914412781893631,0.0582573549320104,2.4936389109687336,ENSG00000213809,9.175782227863984,0,0,0,0,0,0,0
CCR2,ENSG00000121807,Cytokines_Chemokines_Checkpoints,Chemokine_receptor,,740.0,9.072675785988494,1.815952756238459,Chemokine receptor,Yes,2.670667329697892,0.0348780005961277,2.163032757201193,ENSG00000121807,9.072675785988494,0,0,0,0,0,0,0
CD1C,,Other,Other,,,9.027023027266534,,,,,,,,,0,0,0,0,0,0,0
IL17A,ENSG00000112115,Cytokines_Chemokines_Checkpoints,Cytokine,,780.0,8.881520349993755,1.740418593452195,Cytokine,Yes,0.3607339418611417,0.006211952544303,2.613958177519184,ENSG00000112115,8.881520349993755,0,0,0,0,0,0,0
IL17F,ENSG00000112116,Cytokines_Chemokines_Checkpoints,Cytokine,,787.0,8.8531045239538,1.7126502620441957,Cytokine,Yes,0.2860024554631195,0.0052454242483162,1.988904883518444,ENSG00000112116,8.8531045239538,0,0,0,0,0,0,0
CCL7,ENSG00000108688,Cytokines_Chemokines_Checkpoints,Chemokine,,813.0,8.782778726974657,1.803482838058208,Chemokine,Yes,0.6810117407098346,0.0115966705718652,4.068224456881181,ENSG00000108688,8.782778726974657,0,0,0,0,0,0,0
CXCL5,ENSG00000163735,Other,Other,,824.0,8.750644590100313,0.43147995750905,High-ranking informative gene,Yes,0.4452985185747167,0.0067408198952974,0.7811423051282022,ENSG00000163735,8.750644590100313,0,0,0,0,0,0,0
IL1A,ENSG00000115008,Cytokines_Chemokines_Checkpoints,Cytokine,,842.0,8.677180433550015,1.6529779014223074,Cytokine,Yes,0.522558513911008,0.0071520377390856,0.4047537007169792,ENSG00000115008,8.677180433550015,0,0,0,0,0,0,0
CSF2,ENSG00000164400,Other,Other,,901.0,7.186591497237703,0.4210241480708349,High-ranking informative gene,Yes,0.942010052227758,0.0137713601394342,1.833101031316906,ENSG00000164400,7.186591497237703,0,0,0,0,0,0,0
CSF3,ENSG00000108342,Other,Other,,989.0,7.071140134177319,0.3744998991452605,High-ranking informative gene,Yes,0.1219303199125647,0.0017797791179162,1.543697955747601,ENSG00000108342,7.071140134177319,0,0,0,0,0,0,0
DKK1,ENSG00000107984,Cancer_pathways,WNT,,1002.0,7.063227445472714,1.452599874903424,WNT,Yes,0.826260531942097,0.0104408242587001,3.939284653635899,ENSG00000107984,7.063227445472714,0,0,0,0,0,0,0
CCL1,ENSG00000108702,Other,Other,,1017.0,7.05277028813565,0.3919694636843016,High-ranking informative gene,Yes,0.0337134525103834,0.0005657251895296,2.10961865821493,ENSG00000108702,7.05277028813565,0,0,0,0,0,0,0
CCL11,ENSG00000172156,Other,Other,,1217.0,6.94686102787266,0.5071412318492167,High-ranking informative gene,Yes,0.596447163996288,0.0078923886049871,4.717225173502765,ENSG00000172156,6.94686102787266,0,0,0,0,0,0,0
CCL24,ENSG00000106178,Other,Other,,1410.0,6.854172828254386,0.4198023182725621,High-ranking informative gene,Yes,0.1059164299701365,0.001168143517064,3.0039088838849195,ENSG00000106178,6.854172828254386,0,0,0,0,0,0,0
CXCR1,ENSG00000163464,Other,Other,,1433.0,6.845536043098534,0.4503353521921744,High-ranking informative gene,Yes,0.0457941063266105,0.0005523279271876,3.8731448674313,ENSG00000163464,6.845536043098534,0,0,0,0,0,0,0
ROS1,ENSG00000047936,Cancer_pathways,RTK,,1769.0,6.60552603643511,1.2678080050765137,RTK,Yes,0.0398942521373015,0.0003344443470341,0.3682950891129525,ENSG00000047936,6.60552603643511,0,0,0,0,0,0,0
IL6,ENSG00000136244,Cytokines_Chemokines_Checkpoints,Cytokine,,1926.0,6.476862925462116,1.7063804228695316,Cytokine,Yes,2.1214189992161607,0.0274309769852773,2.8176048897628347,ENSG00000136244,6.476862925462116,0,0,0,0,0,0,0
IL2,ENSG00000109471,Cytokines_Chemokines_Checkpoints,Cytokine,,2002.0,6.413490590689381,1.6046188728897297,Cytokine,Yes,0.7248392289733374,0.0109027781337398,1.5494627118669289,ENSG00000109471,6.413490590689381,0,0,0,0,0,0,0
IL21,ENSG00000138684,Cytokines_Chemokines_Checkpoints,Cytokine,,2025.0,6.399268999964833,1.673375315706918,Cytokine,Yes,0.573690583551766,0.0081388349159061,3.5247078441051767,ENSG00000138684,6.399268999964833,0,0,0,0,0,0,0
MARCO,ENSG00000019169,Immune_lineage_state,Mono_Macrophage,,2047.0,6.382362468978188,1.5622390094986267,Mono Macrophage marker,Yes,2.3894409466737443,0.0354783639130984,2.4570458514887688,ENSG00000019169,6.382362468978188,0,0,0,0,0,0,0
CLEC9A,ENSG00000197992,Immune_lineage_state,Dendritic_cell,,2093.0,6.347589800405364,1.40840590425652,Dendritic cell marker,Yes,0.372533650239788,0.0042219850619184,0.4341885474666543,ENSG00000197992,6.347589800405364,0,0,0,0,0,0,0
CCL13,ENSG00000181374,Other,Other,,4793.0,4.45781927309103,0.248338582958,High-ranking informative gene,Yes,0.5568338572965814,0.0072468936914242,0.8335084753048714,ENSG00000181374,4.45781927309103,0,0,0,0,0,0,0
CCR9,ENSG00000173585,Other,Other,,5190.0,4.399299766588863,0.3620195429028094,High-ranking informative gene,Yes,0.0980499577177198,0.0009628774639326,4.333641835609887,ENSG00000173585,4.399299766588863,0,0,0,0,0,0,0
CCL25,ENSG00000131142,Other,Other,,5742.0,4.304601533844615,0.3172424195832299,High-ranking informative gene,Yes,0.0955214487794364,0.0007356769591412,3.2701244976186343,ENSG00000131142,4.304601533844615,0,0,0,0,0,0,0
IL4,ENSG00000113520,Cytokines_Chemokines_Checkpoints,Cytokine,,5816.0,4.286762254084695,1.4868337261278273,Cytokine,Yes,0.0255660348203718,0.0002542610725665,1.599263893748098,ENSG00000113520,4.286762254084695,0,0,0,0,0,0,0
TNFSF18,ENSG00000120337,Cytokines_Chemokines_Checkpoints,TNF_ligand,,6086.0,4.222407469156385,1.5192421566626444,TNF ligand,Yes,0.0941167215914902,0.0008326221844086,2.461852918886022,ENSG00000120337,4.222407469156385,0,0,0,0,0,0,0
SIGLEC10,,Cytokines_Chemokines_Checkpoints,Checkpoint_Exhaustion,,,,1.2363870937099093,Checkpoint Exhaustion,Yes,,,,,,0,0,0,0,0,0,0
HLA-DQB1,,Immune_lineage_state,Immune_other,,,,1.9232688124376365,Immune other marker,Yes,,,,,,0,0,0,0,0,0,0
RORC,,Immune_lineage_state,Th17,,,,1.0990107499643638,Th17 marker,Yes,,,,,,0,0,0,0,0,0,0
CD3G,,Immune_lineage_state,T_cell_receptor_complex,,,,1.0990107499643638,T cell receptor complex marker,Yes,,,,,,0,0,0,0,0,0,0
CD38,,Immune_lineage_state,Immune_other,,,,1.0990107499643638,Immune other marker,Yes,,,,,,0,0,0,0,0,0,0
TOX,,Immune_lineage_state,Immune_other,,,,2.1980214999287275,Immune other marker,Yes,,,,,,0,0,0,0,0,0,0
HLA-DRB1,,Immune_lineage_state,Antigen_presentation_II,,,,3.0222795624020007,Antigen presentation II marker,Yes,,,,,,0,0,0,0,0,0,0
CCR4,,Immune_lineage_state,Th2,,,,1.0990107499643638,Th2 marker,Yes,,,,,,0,0,0,0,0,0,0
NRP1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
IKZF2,,Immune_lineage_state,Treg,,,,1.0990107499643638,Treg marker,Yes,,,,,,0,0,0,0,0,0,0
IL2RA,,Immune_lineage_state,Treg,,,,1.0990107499643638,Treg marker,Yes,,,,,,0,0,0,0,0,0,0
MERTK,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
PRDM1,,Immune_lineage_state,Plasma_cell,,,,1.0990107499643638,Plasma cell marker,Yes,,,,,,0,0,0,0,0,0,0
HAVCR2,,Immune_lineage_state,Immune_other,,,,2.1980214999287275,Immune other marker,Yes,,,,,,0,0,0,0,0,0,0
CD4,,Immune_lineage_state,Immune_other,,,,1.0990107499643638,Immune other marker,Yes,,,,,,0,0,0,0,0,0,0
TBX21,,Immune_lineage_state,Th1,,,,1.0990107499643638,Th1 marker,Yes,,,,,,0,0,0,0,0,0,0
BCL6,,Immune_lineage_state,Tfh,,,,1.0990107499643638,Tfh marker,Yes,,,,,,0,0,0,0,0,0,0
HLA-DPB1,,Immune_lineage_state,Antigen_presentation_II,,,,1.9232688124376365,Antigen presentation II marker,Yes,,,,,,0,0,0,0,0,0,0
HLA-DRA,,Immune_lineage_state,Antigen_presentation_II,,,,3.0222795624020007,Antigen presentation II marker,Yes,,,,,,0,0,0,0,0,0,0
PDCD1,,Immune_lineage_state,Immune_other,,,,2.1980214999287275,Immune other marker,Yes,,,,,,0,0,0,0,0,0,0
CCR5,,Cytokines_Chemokines_Checkpoints,Chemokine_receptor,,,,1.2363870937099093,Chemokine receptor,Yes,,,,,,0,0,0,0,0,0,0
PTPRC,,Immune_lineage_state,Pan_leukocyte,,,,1.0990107499643638,Pan leukocyte marker,Yes,,,,,,0,0,0,0,0,0,0
SIGLEC1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
SIRPB1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
GATA3,,Immune_lineage_state,Th2,,,,1.0990107499643638,Th2 marker,Yes,,,,,,0,0,0,0,0,0,0
LILRB2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
ITGAX,,Immune_lineage_state,Dendritic_cell,,,,1.0990107499643638,Dendritic cell marker,Yes,,,,,,0,0,0,0,0,0,0
IRF4,,Immune_lineage_state,Plasma_cell,,,,1.0990107499643638,Plasma cell marker,Yes,,,,,,0,0,0,0,0,0,0
FCGR3B,,Immune_lineage_state,Neutrophil_MDSC,,,,1.0990107499643638,Neutrophil MDSC marker,Yes,,,,,,0,0,0,0,0,0,0
CD79B,,Immune_lineage_state,B_cell,,,,1.0990107499643638,B cell marker,Yes,,,,,,0,0,0,0,0,0,0
XBP1,,Immune_lineage_state,Plasma_cell,,,,1.0990107499643638,Plasma cell marker,Yes,,,,,,0,0,0,0,0,0,0
ITGAL,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
LILRB1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
SIRPA,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
CCR8,,Cytokines_Chemokines_Checkpoints,Chemokine_receptor,,,,1.2363870937099093,Chemokine receptor,Yes,,,,,,0,0,0,0,0,0,0
TCF7,,Immune_lineage_state,Immune_other,,,,1.0990107499643638,Immune other marker,Yes,,,,,,0,0,0,0,0,0,0
BATF,,Immune_lineage_state,Immune_other,,,,2.1980214999287275,Immune other marker,Yes,,,,,,0,0,0,0,0,0,0
HLA-B,,Immune_lineage_state,Antigen_presentation_I,,,,3.0222795624020007,Antigen presentation I marker,Yes,,,,,,0,0,0,0,0,0,0
PDPN,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,ECM_Fibroblast,,,,0.8242580624732727,ECM Fibroblast,Yes,,,,,,0,0,0,0,0,0,0
ITGAM,,Immune_lineage_state,Mono_Macrophage,,,,1.0990107499643638,Mono Macrophage marker,Yes,,,,,,0,0,0,0,0,0,0
ENG,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,Vasculature,,,,0.8242580624732727,Vasculature,Yes,,,,,,0,0,0,0,0,0,0
LAMP3,,Immune_lineage_state,Dendritic_cell,,,,1.0990107499643638,Dendritic cell marker,Yes,,,,,,0,0,0,0,0,0,0
HLA-DPA1,,Immune_lineage_state,Antigen_presentation_II,,,,1.9232688124376365,Antigen presentation II marker,Yes,,,,,,0,0,0,0,0,0,0
MPO,,Immune_lineage_state,Neutrophil_MDSC,,,,1.0990107499643638,Neutrophil MDSC marker,Yes,,,,,,0,0,0,0,0,0,0
HLA-C,,Immune_lineage_state,Antigen_presentation_I,,,,3.0222795624020007,Antigen presentation I marker,Yes,,,,,,0,0,0,0,0,0,0
CCR10,,Immune_lineage_state,Immune_other,,,,1.0990107499643638,Immune other marker,Yes,,,,,,0,0,0,0,0,0,0
CD28,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
ICOS,,Immune_lineage_state,Tfh,,,,1.0990107499643638,Tfh marker,Yes,,,,,,0,0,0,0,0,0,0
HLA-DQA1,,Immune_lineage_state,Immune_other,,,,1.9232688124376365,Immune other marker,Yes,,,,,,0,0,0,0,0,0,0
HLA-A,,Immune_lineage_state,Antigen_presentation_I,,,,3.0222795624020007,Antigen presentation I marker,Yes,,,,,,0,0,0,0,0,0,0
SDC1,,Immune_lineage_state,Plasma_cell,,,,1.0990107499643638,Plasma cell marker,Yes,,,,,,0,0,0,0,0,0,0
LILRA4,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
MCAM,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,Vasculature,,,,0.8242580624732727,Vasculature,Yes,,,,,,0,0,0,0,0,0,0
LEF1,,Immune_lineage_state,Immune_other,,,,1.0990107499643638,Immune other marker,Yes,,,,,,0,0,0,0,0,0,0
CTLA4,,Immune_lineage_state,Immune_other,,,,2.1980214999287275,Immune other marker,Yes,,,,,,0,0,0,0,0,0,0
MRC1,,Immune_lineage_state,Mono_Macrophage,,,,1.0990107499643638,Mono Macrophage marker,Yes,,,,,,0,0,0,0,0,0,0
CCR6,,Immune_lineage_state,Th17,,,,1.0990107499643638,Th17 marker,Yes,,,,,,0,0,0,0,0,0,0
CCL14,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
IL33,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
PDCD1LG2,,Cytokines_Chemokines_Checkpoints,Checkpoint_Exhaustion,,,,1.2363870937099093,Checkpoint Exhaustion,Yes,,,,,,0,0,0,0,0,0,0
CXCL4,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
CCL12,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
CXCL7,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF7,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
IL12,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
