gene,gene_nr,selection,rank,marker_rank,tree_rank,importance_score,pca_score,pre_selected,prior_selected,pca_selected,celltypes_DE_1vsall,celltypes_DE_specific,celltypes_DE,celltypes_marker,list_only_ct_marker,required_marker,required_list_marker
ENSG00000111796,268,True,,,,,0.44851329815615354,False,False,False,,,,,False,False,False
ENSG00000047457,269,True,,,,,0.44695470598422565,False,False,False,,,,,False,False,False
ENSG00000115165,270,True,,,,,0.4456056341203148,False,False,False,,,,,False,False,False
ENSG00000134871,271,True,,,,,0.4445953939527236,False,False,False,,,,,False,False,False
ENSG00000100234,272,True,,,,,0.4439577370595293,False,False,False,,,,,False,False,False
ENSG00000165215,273,True,,,,,0.4416263169034088,False,False,False,,,,,False,False,False
ENSG00000060718,274,True,,,,,0.4386656752388516,False,False,False,,,,,False,False,False
ENSG00000172551,275,True,,,,,0.43855637355504373,False,False,False,,,,,False,False,False
ENSG00000142156,276,True,,,,,0.43823843704975673,False,False,False,,,,,False,False,False
ENSG00000124107,277,True,,,,,0.4381690901299339,False,False,False,,,,,False,False,False
ENSG00000132965,278,True,,,,,0.435954043029945,False,False,False,,,,,False,False,False
ENSG00000096696,279,True,,,,,0.4351459592102163,False,False,False,,,,,False,False,False
ENSG00000140379,280,True,,,,,0.43425070139522515,False,False,False,,Monocyte/Mac,Monocyte/Mac,Monocyte/Mac,False,False,False
ENSG00000166482,281,True,,,,,0.43175635503846,False,False,False,,,,,False,False,False
ENSG00000101443,282,True,,,,,0.43076142116895794,False,False,False,,,,,False,False,False
ENSG00000186340,283,True,,,,,0.42989084914017606,False,False,False,,,,,False,False,False
ENSG00000143184,284,True,,,,,0.429523471490791,False,False,False,,,,,False,False,False
ENSG00000163519,285,True,,,,,0.4293333241848585,False,False,False,,,,,False,False,False
ENSG00000169429,286,True,,,,,0.428711228353667,False,False,False,,,,,False,False,False
ENSG00000109321,287,True,,,,,0.42395126450443193,False,False,False,,,,,False,False,False
ENSG00000267795,288,True,,,,,0.42339141355652765,False,False,False,,,,,False,False,False
ENSG00000150687,289,True,,,,,0.421903718530084,False,False,False,,,,,False,False,False
ENSG00000174059,290,True,,,,,0.4192899669062395,False,False,False,,,,,False,False,False
ENSG00000002933,291,True,,,,,0.4117773257021401,False,False,False,,,,,False,False,False
ENSG00000211751,292,True,,,,,0.4098210249958286,False,False,False,,,,,False,False,False
ENSG00000234741,293,True,,,,,0.4097784553446434,False,False,False,,,,,False,False,False
ENSG00000166920,294,True,,,,,0.40882495260227886,False,False,False,,Monocyte/Mac,Monocyte/Mac,Monocyte/Mac,False,False,False
ENSG00000148513,295,True,,,,,0.4049016602320442,False,False,False,,,,,False,False,False
ENSG00000242574,296,True,,,,,0.4046093841182736,False,False,False,,,,,False,False,False
ENSG00000125538,297,True,,,,,0.403545722619643,False,False,False,,,,,False,False,False
ENSG00000189129,298,True,,,,,0.40265874548033403,False,False,False,,,,,False,False,False
ENSG00000211598,299,True,,,,,0.4021413275937003,False,False,False,,,,,False,False,False
ENSG00000017427,300,True,,,,,0.40115262555681636,False,False,False,,,,,False,False,False
ENSG00000176083,301,True,,,,,0.4010505734333968,False,False,False,,,,,False,False,False
ENSG00000107317,302,True,,,,,0.3994043341729201,False,False,False,,,,,False,False,False
ENSG00000163435,303,True,,,,,0.39863681006891505,False,False,False,,,,,False,False,False
ENSG00000184113,304,True,,,,,0.3972950370030326,False,False,False,,,,,False,False,False
ENSG00000204291,305,True,,,,,0.39542983456354297,False,False,False,,,,,False,False,False
ENSG00000124664,306,True,,,,,0.3937456073791404,False,False,False,,,,,False,False,False
ENSG00000177469,307,True,,,,,0.3935655668991313,False,False,False,,,,,False,False,False
ENSG00000106333,308,True,,,,,0.3906859977496332,False,False,False,,,,,False,False,False
ENSG00000143185,309,True,,,,,0.3890581400545866,False,False,False,,,,,False,False,False
ENSG00000175061,310,True,,,,,0.3890390749676434,False,False,False,,,,,False,False,False
ENSG00000140968,311,True,,,,,0.38781335069335177,False,False,False,,,,,False,False,False
ENSG00000123500,312,True,,,,,0.3872921353230031,False,False,False,,,,,False,False,False
ENSG00000203747,313,True,,,,,0.3837101794359866,False,False,False,,,,,False,False,False
ENSG00000158517,314,True,,,,,0.3818008902965675,False,False,False,,,,,False,False,False
ENSG00000080166,315,True,,,,,0.3804492997374151,False,False,False,,,,,False,False,False
ENSG00000146674,316,True,,,,,0.37932469090846427,False,False,False,,,,,False,False,False
ENSG00000211445,317,True,,,,,0.3775531139855868,False,False,False,,,,,False,False,False
ENSG00000162618,318,True,,,,,0.37126811043448726,False,False,False,,,,,False,False,False
ENSG00000237541,319,True,,,,,0.37090490108326496,False,False,False,,,,,False,False,False
ENSG00000125968,320,True,,,,,0.36839608985765504,False,False,False,,,,,False,False,False
ENSG00000176435,321,True,,,,,0.3662730208342736,False,False,False,,,,,False,False,False
ENSG00000143110,322,True,,,,,0.36528794162300887,False,False,False,,,,,False,False,False
ENSG00000186081,323,True,,,,,0.36123306653397497,False,False,False,,,,,False,False,False
ENSG00000154096,324,True,,,,,0.3590957010448023,False,False,False,,,,,False,False,False
ENSG00000162444,325,True,,,,,0.35860017736874433,False,False,False,,,,,False,False,False
ENSG00000101825,326,True,,,,,0.358124878814484,False,False,False,,,,,False,False,False
ENSG00000164434,327,True,,,,,0.3536235397014519,False,False,False,,,,,False,False,False
ENSG00000163430,328,True,,,,,0.3472234031534663,False,False,False,,,,,False,False,False
ENSG00000175793,329,True,,,,,0.34360282519876223,False,False,False,,,,,False,False,False
ENSG00000149564,330,True,,,,,0.3432873427518487,False,False,False,,,,,False,False,False
ENSG00000106483,331,True,,,,,0.3426934554586511,False,False,False,,,,,False,False,False
ENSG00000153064,332,True,,,,,0.3422666463757018,False,False,False,,,,,False,False,False
ENSG00000125810,333,True,,,,,0.3396208558477582,False,False,False,,,,,False,False,False
ENSG00000134545,334,True,,,,,0.33954595192603276,False,False,False,,,,,False,False,False
ENSG00000106819,335,True,,,,,0.33598226617456695,False,False,False,,,,,False,False,False
ENSG00000233041,336,True,,,,,0.3357139066714125,False,False,False,,,,,False,False,False
ENSG00000122679,337,True,,,,,0.33570082395685386,False,False,False,,,,,False,False,False
ENSG00000089012,338,True,,,,,0.33468787447111387,False,False,False,,,,,False,False,False
ENSG00000162482,339,True,,,,,0.3330113291967588,False,False,False,,,,,False,False,False
ENSG00000170458,340,True,,,,,0.3327403722972139,False,False,False,,,,,False,False,False
ENSG00000143196,341,True,,,,,0.3324174895978378,False,False,False,,,,,False,False,False
ENSG00000163520,342,True,,,,,0.3321637472967196,False,False,False,,,,,False,False,False
ENSG00000186810,343,True,,,,,0.3301007514969326,False,False,False,,,,,False,False,False
ENSG00000187955,344,True,,,,,0.3290948365473775,False,False,False,,,,,False,False,False
ENSG00000122641,345,True,,,,,0.3286395204898932,False,False,False,,,,,False,False,False
ENSG00000064989,346,True,,,,,0.32751294837336686,False,False,False,,,,,False,False,False
ENSG00000066336,347,True,,,,,0.3274570679288108,False,False,False,,,,,False,False,False
ENSG00000169245,348,True,,,,,0.32348194704271194,False,False,False,,,,,False,False,False
ENSG00000081041,349,True,,,,,0.323457403352416,False,False,False,,,,,False,False,False
ENSG00000004799,350,True,,,,,0.32325105458377956,False,False,False,,,,,False,False,False
ENSG00000111537,351,True,,,,,0.3222654317241301,False,False,False,,,,,False,False,False
ENSG00000164035,352,True,,,,,0.3222472215263662,False,False,False,,,,,False,False,False
ENSG00000159763,353,True,,,,,0.3136435923267667,False,False,False,,,,,False,False,False
ENSG00000133048,354,True,,,,,0.3133822203351313,False,False,False,,,,,False,False,False
ENSG00000211677,355,True,,,,,0.3078249511060034,False,False,False,,,,,False,False,False
ENSG00000167779,356,True,,,,,0.30746271344735726,False,False,False,,,,,False,False,False
ENSG00000196754,357,True,,,,,0.3068864683270226,False,False,False,,,,,False,False,False
ENSG00000135218,358,True,,,,,0.30635900129580057,False,False,False,,,,,False,False,False
ENSG00000166927,359,True,,,,,0.3036742995104263,False,False,False,,,,,False,False,False
ENSG00000089199,360,True,,,,,0.30299164409633794,False,False,False,,,,,False,False,False
ENSG00000179776,361,True,,,,,0.30066815670115615,False,False,False,,,,,False,False,False
ENSG00000145287,362,True,,,,,0.3002373426382749,False,False,False,,,,,False,False,False
ENSG00000166147,363,True,,,,,0.299660669782973,False,False,False,,,,,False,False,False
ENSG00000162998,364,True,,,,,0.29963742506990937,False,False,False,,,,,False,False,False
ENSG00000118849,365,True,,,,,0.29426814782961447,False,False,False,,,,,False,False,False
ENSG00000211666,366,True,,,,,0.29373623688760425,False,False,False,,,,,False,False,False
ENSG00000213088,367,True,,,,,0.2933278657003992,False,False,False,,,,,False,False,False
ENSG00000162576,368,True,,,,,0.29318089965688976,False,False,False,,,,,False,False,False
ENSG00000245910,369,True,,,,,0.29032993917508376,False,False,False,,,,,False,False,False
ENSG00000007264,370,True,,,,,0.2898659385645096,False,False,False,,,,,False,False,False
ENSG00000163734,371,True,,,,,0.28980880962739747,False,False,False,,,,,False,False,False
ENSG00000163508,372,True,,,,,0.2857001491553352,False,False,False,,,,,False,False,False
ENSG00000167772,373,True,,,,,0.2855198050177508,False,False,False,,,,,False,False,False
ENSG00000204482,374,True,,,,,0.2832732179226743,False,False,False,,,,,False,False,False
ENSG00000167641,375,True,,,,,0.27758515331210964,False,False,False,,,,,False,False,False
ENSG00000049540,376,True,,,,,0.27544226451991094,False,False,False,,,,,False,False,False
ENSG00000211949,377,True,,,,,0.2742201009843525,False,False,False,,,,,False,False,False
ENSG00000115956,378,True,,,,,0.2728346561231953,False,False,False,,,,,False,False,False
ENSG00000234883,379,True,,,,,0.2719665141461712,False,False,False,,,,,False,False,False
ENSG00000004776,380,True,,,,,0.2688369157757376,False,False,False,,,,,False,False,False
ENSG00000162366,381,True,,,,,0.26789944559014717,False,False,False,,,,,False,False,False
ENSG00000104332,382,True,,,,,0.26749617895827643,False,False,False,,,,,False,False,False
ENSG00000108691,383,True,,,,,0.26489034018937563,False,False,False,,,,,False,False,False
ENSG00000177455,384,True,,,,,0.263657293782065,False,False,False,,,,,False,False,False
ENSG00000211829,385,True,,,,,0.26238759348978247,False,False,False,,,,,False,False,False
ENSG00000173467,386,True,,,,,0.2616880939518793,False,False,False,,,,,False,False,False
ENSG00000203875,387,True,,,,,0.2586898926387883,False,False,False,,,,,False,False,False
ENSG00000164483,388,True,,,,,0.256276857061536,False,False,False,,,,,False,False,False
ENSG00000235576,389,True,,,,,0.2556179474295245,False,False,False,,,,,False,False,False
ENSG00000136689,390,True,,,,,0.25350353324717073,False,False,False,,,,,False,False,False
ENSG00000280721,391,True,,,,,0.2488838611816351,False,False,False,,,,,False,False,False
ENSG00000153002,392,True,,,,,0.24693629834283756,False,False,False,,,,,False,False,False
ENSG00000229391,393,True,,,,,0.24578098568002357,False,False,False,,,,,False,False,False
ENSG00000099958,394,True,,,,,0.24534389246223645,False,False,False,,,,,False,False,False
ENSG00000095970,395,True,,,,,0.2426509791558804,False,False,False,,,,,False,False,False
ENSG00000100292,396,True,,,,,0.24175404350852334,False,False,False,,,,,False,False,False
ENSG00000236552,397,True,,,,,0.2414712321848935,False,False,False,,,,,False,False,False
ENSG00000107165,398,True,,,,,0.24124013025224345,False,False,False,,Melanocyte,Melanocyte,Melanocyte,False,False,False
ENSG00000256039,399,True,,,,,0.23897544177315322,False,False,False,,,,,False,False,False
ENSG00000110484,400,True,,,,,0.2345241395600678,False,False,False,,,,,False,False,False
ENSG00000165168,401,False,,,,,0.23082757355584416,False,False,False,,,,,False,False,False
ENSG00000138755,402,False,,,,,0.23047800833992477,False,False,False,,,,,False,False,False
ENSG00000094755,403,False,,,,,0.23026646615828267,False,False,False,,,,,False,False,False
ENSG00000173436,404,False,,,,,0.23012826712652412,False,False,False,,,,,False,False,False
ENSG00000187513,405,False,,,,,0.22948664137775018,False,False,False,,,,,False,False,False
ENSG00000106809,406,False,,,,,0.22924139036822594,False,False,False,,,,,False,False,False
ENSG00000247982,407,False,,,,,0.22890943237785813,False,False,False,,,,,False,False,False
ENSG00000168333,408,False,,,,,0.227714946604208,False,False,False,,,,,False,False,False
ENSG00000164106,409,False,,,,,0.22738504925751674,False,False,False,,,,,False,False,False
ENSG00000170442,410,False,,,,,0.22698733282998634,False,False,False,,,,,False,False,False
ENSG00000171557,411,False,,,,,0.22322162286414166,False,False,False,,,,,False,False,False
ENSG00000102245,412,False,,,,,0.22253030543750754,False,False,False,,,,,False,False,False
ENSG00000182578,413,False,,,,,0.2223955877560883,False,False,False,,,,,False,False,False
ENSG00000165507,414,False,,,,,0.22214987164150451,False,False,False,,,,,False,False,False
ENSG00000244734,415,False,,,,,0.21946322679751937,False,False,False,,,,,False,False,False
ENSG00000123689,416,False,,,,,0.21942050791667303,False,False,False,,,,,False,False,False
ENSG00000205426,417,False,,,,,0.21941797099959157,False,False,False,,,,,False,False,False
ENSG00000157766,418,False,,,,,0.2187781106708806,False,False,False,,,,,False,False,False
ENSG00000168497,419,False,,,,,0.21724306507579275,False,False,False,,,,,False,False,False
ENSG00000245164,420,False,,,,,0.21593325134026414,False,False,False,,,,,False,False,False
ENSG00000115009,421,False,,,,,0.21572318389934064,False,False,False,,,,,False,False,False
ENSG00000138615,422,False,,,,,0.21498736490061598,False,False,False,,,,,False,False,False
ENSG00000111913,423,False,,,,,0.21453106610542708,False,False,False,,,,,False,False,False
ENSG00000131771,424,False,,,,,0.20885717366925086,False,False,False,,,,,False,False,False
ENSG00000122224,425,False,,,,,0.2082352453276411,False,False,False,,,,,False,False,False
ENSG00000069122,426,False,,,,,0.2073517422397016,False,False,False,,,,,False,False,False
ENSG00000110079,427,False,,,,,0.2072502954387147,False,False,False,,,,,False,False,False
ENSG00000125144,428,False,,,,,0.20619300820277828,False,False,False,,,,,False,False,False
ENSG00000139187,429,False,,,,,0.20574172381194664,False,False,False,,,,,False,False,False
ENSG00000206075,430,False,,,,,0.2025610186162931,False,False,False,,,,,False,False,False
ENSG00000196616,431,False,,,,,0.2022961211906278,False,False,False,,,,,False,False,False
ENSG00000197614,432,False,,,,,0.20222584807690622,False,False,False,,,,,False,False,False
ENSG00000211653,433,False,,,,,0.20073549619471245,False,False,False,,,,,False,False,False
ENSG00000154133,434,False,,,,,0.19950768561487042,False,False,False,,,,,False,False,False
ENSG00000247774,435,False,,,,,0.19935574124442318,False,False,False,,,,,False,False,False
ENSG00000163993,436,False,,,,,0.19881017122669295,False,False,False,,,,,False,False,False
ENSG00000186832,437,False,,,,,0.19812304773225928,False,False,False,,,,,False,False,False
ENSG00000085265,438,False,,,,,0.19789790045979744,False,False,False,,,,,False,False,False
ENSG00000163347,439,False,,,,,0.1971436745818655,False,False,False,,,,,False,False,False
ENSG00000163631,440,False,,,,,0.19569798377381672,False,False,False,,,,,False,False,False
ENSG00000173267,441,False,,,,,0.19540880774652233,False,False,False,,,,,False,False,False
ENSG00000162692,442,False,,,,,0.1951597074782144,False,False,False,,,,,False,False,False
ENSG00000117560,443,False,,,,,0.19487492649157626,False,False,False,,,,,False,False,False
ENSG00000148346,444,False,,,,,0.19233928579126072,False,False,False,,,,,False,False,False
ENSG00000128218,445,False,,,,,0.1917688555885864,False,False,False,,,,,False,False,False
ENSG00000139219,446,False,,,,,0.19160803334741403,False,False,False,,,,,False,False,False
ENSG00000213809,447,False,,,,,0.1893762721309434,False,False,False,,,,,False,False,False
ENSG00000198650,448,False,,,,,0.1886318633534406,False,False,False,,,,,False,False,False
ENSG00000038945,449,False,,,,,0.18820453136827753,False,False,False,,,,,False,False,False
ENSG00000188820,450,False,,,,,0.18680547204146394,False,False,False,,,,,False,False,False
ENSG00000137731,451,False,,,,,0.18649959163937818,False,False,False,,,,,False,False,False
ENSG00000105664,452,False,,,,,0.18598470013229043,False,False,False,,,,,False,False,False
ENSG00000205002,453,False,,,,,0.18566879197898478,False,False,False,,,,,False,False,False
ENSG00000163017,454,False,,,,,0.18540049075218262,False,False,False,,,,,False,False,False
ENSG00000150337,455,False,,,,,0.18514742685966493,False,False,False,,,,,False,False,False
ENSG00000211679,456,False,,,,,0.18439943285667132,False,False,False,,,,,False,False,False
ENSG00000177494,457,False,,,,,0.18274443534870674,False,False,False,,,,,False,False,False
ENSG00000160886,458,False,,,,,0.18106884275159965,False,False,False,,,,,False,False,False
ENSG00000131055,459,False,,,,,0.18038774458479423,False,False,False,,,,,False,False,False
ENSG00000211644,460,False,,,,,0.1801582883796331,False,False,False,,,,,False,False,False
ENSG00000091513,461,False,,,,,0.1799205952260181,False,False,False,,,,,False,False,False
ENSG00000078401,462,False,,,,,0.17920417260175892,False,False,False,,,,,False,False,False
ENSG00000203883,463,False,,,,,0.17868688584864323,False,False,False,,,,,False,False,False
ENSG00000163563,464,False,,,,,0.17772784931601704,False,False,False,,,,,False,False,False
ENSG00000185479,465,False,,,,,0.1769932730669761,False,False,False,,,,,False,False,False
ENSG00000211673,466,False,,,,,0.17628127116950407,False,False,False,,,,,False,False,False
